year,month,day,hour,count,subrate
2019,5,17,20,28,0.7857142857142857
2019,5,17,21,11,0.8181818181818182
2019,5,17,22,4,1.0
2019,5,17,23,1,1.0
2019,5,18,0,5,0.2
2019,5,18,1,1,0.0
2019,5,18,7,5,1.0
2019,5,18,8,11,0.5454545454545454
2019,5,18,9,25,0.72
2019,5,18,10,26,0.6538461538461539
2019,5,18,11,61,0.5573770491803278
2019,5,18,12,49,0.5714285714285714
2019,5,18,13,58,0.5344827586206896
2019,5,18,14,62,0.3709677419354839
2019,5,18,15,59,0.4915254237288136
2019,5,18,16,61,0.39344262295081966
2019,5,18,17,63,0.38095238095238093
2019,5,18,18,42,0.6666666666666666
2019,5,18,19,25,0.48
2019,5,18,20,18,0.7777777777777778
2019,5,18,21,7,0.7142857142857143
2019,5,18,22,2,0.5
2019,5,18,23,2,0.5
2019,5,19,0,2,0.5
2019,5,19,1,3,1.0
2019,5,19,2,7,0.14285714285714285
2019,5,19,5,1,1.0
2019,5,19,6,2,0.5
2019,5,19,7,5,0.8
2019,5,19,8,5,0.6
2019,5,19,9,12,0.5833333333333334
2019,5,19,10,26,0.5384615384615384
2019,5,19,11,50,0.4
2019,5,19,12,42,0.47619047619047616
2019,5,19,13,40,0.45
2019,5,19,14,43,0.5813953488372093
2019,5,19,15,41,0.6341463414634146
2019,5,19,16,61,0.5901639344262295
2019,5,19,17,50,0.58
2019,5,19,18,41,0.8292682926829268
2019,5,19,19,28,0.42857142857142855
2019,5,19,20,14,0.6428571428571429
2019,5,19,21,7,0.2857142857142857
2019,5,19,22,6,0.6666666666666666
2019,5,19,23,1,1.0
2019,5,20,5,5,0.8
2019,5,20,6,14,1.0
2019,5,20,7,56,0.9821428571428571
2019,5,20,8,82,0.9512195121951219
2019,5,20,9,27,0.8888888888888888
2019,5,20,10,25,0.68
2019,5,20,11,10,0.9
2019,5,20,12,9,0.6666666666666666
2019,5,20,13,12,0.75
2019,5,20,14,20,0.6
2019,5,20,15,20,0.55
2019,5,20,16,37,0.6756756756756757
2019,5,20,17,50,0.84
2019,5,20,18,69,0.7971014492753623
2019,5,20,19,46,0.8478260869565217
2019,5,20,20,36,0.7777777777777778
2019,5,20,21,17,0.7647058823529411
2019,5,20,22,5,1.0
2019,5,20,23,6,0.8333333333333334
2019,5,21,0,1,1.0
2019,5,21,4,1,1.0
2019,5,21,5,5,0.8
2019,5,21,6,19,0.9473684210526315
2019,5,21,7,53,0.9622641509433962
2019,5,21,8,81,0.9753086419753086
2019,5,21,9,35,0.8571428571428571
2019,5,21,10,9,0.7777777777777778
2019,5,21,11,13,0.5384615384615384
2019,5,21,12,11,0.8181818181818182
2019,5,21,13,11,0.7272727272727273
2019,5,21,14,21,0.8095238095238095
2019,5,21,15,19,0.8947368421052632
2019,5,21,16,32,0.71875
2019,5,21,17,68,0.8088235294117647
2019,5,21,18,75,0.84
2019,5,21,19,30,0.8333333333333334
2019,5,21,20,31,0.7419354838709677
2019,5,21,21,12,0.75
2019,5,21,22,3,1.0
2019,5,21,23,9,0.4444444444444444
2019,5,22,0,1,1.0
2019,5,22,5,6,1.0
2019,5,22,6,24,0.9583333333333334
2019,5,22,7,47,0.9574468085106383
2019,5,22,8,76,0.9473684210526315
2019,5,22,9,36,0.9166666666666666
2019,5,22,10,14,1.0
2019,5,22,11,13,0.6153846153846154
2019,5,22,12,14,0.6428571428571429
2019,5,22,13,12,0.6666666666666666
2019,5,22,14,13,0.6153846153846154
2019,5,22,15,22,0.7272727272727273
2019,5,22,16,40,0.675
2019,5,22,17,81,0.691358024691358
2019,5,22,18,74,0.7837837837837838
2019,5,22,19,52,0.8846153846153846
2019,5,22,20,28,0.7142857142857143
2019,5,22,21,6,0.8333333333333334
2019,5,22,22,15,0.8666666666666667
2019,5,22,23,3,1.0
2019,5,23,5,6,0.8333333333333334
2019,5,23,6,5,1.0
2019,5,23,7,7,1.0
2019,5,23,8,10,1.0
2019,5,23,9,17,0.9411764705882353
2019,5,23,10,8,1.0
2019,5,23,11,8,0.875
2019,5,23,12,13,0.7692307692307693
2019,5,23,13,16,0.5625
2019,5,23,14,21,0.8571428571428571
2019,5,23,15,14,0.6428571428571429
2019,5,23,16,13,0.8461538461538461
2019,5,23,17,31,0.9354838709677419
2019,5,23,18,39,0.8461538461538461
2019,5,23,19,33,0.7878787878787878
2019,5,23,20,16,0.625
2019,5,23,21,7,0.5714285714285714
2019,5,23,22,10,0.5
2019,5,23,23,2,1.0
2019,5,24,0,2,1.0
2019,5,24,5,2,1.0
2019,5,24,6,16,0.9375
2019,5,24,7,36,1.0
2019,5,24,8,55,0.9272727272727272
2019,5,24,9,17,0.9411764705882353
2019,5,24,10,13,0.7692307692307693
2019,5,24,11,9,0.8888888888888888
2019,5,24,12,5,0.8
2019,5,24,13,18,0.8333333333333334
2019,5,24,14,43,0.5116279069767442
2019,5,24,15,49,0.5918367346938775
2019,5,24,16,51,0.49019607843137253
2019,5,24,17,61,0.6229508196721312
2019,5,24,18,42,0.5714285714285714
2019,5,24,19,30,0.7333333333333333
2019,5,24,20,8,0.625
2019,5,24,21,12,0.5833333333333334
2019,5,24,22,9,0.6666666666666666
2019,5,24,23,6,0.3333333333333333
2019,5,25,0,1,1.0
2019,5,25,6,1,1.0
2019,5,25,7,1,1.0
2019,5,25,8,10,0.9
2019,5,25,9,13,0.6923076923076923
2019,5,25,10,44,0.4772727272727273
2019,5,25,11,48,0.5
2019,5,25,12,30,0.4666666666666667
2019,5,25,13,25,0.48
2019,5,25,14,32,0.75
2019,5,25,15,45,0.4666666666666667
2019,5,25,16,41,0.4634146341463415
2019,5,25,17,37,0.4864864864864865
2019,5,25,18,16,0.25
2019,5,25,19,16,0.75
2019,5,25,20,14,0.5
2019,5,25,21,10,0.3
2019,5,25,22,5,1.0
2019,5,25,23,1,1.0
2019,5,26,0,1,1.0
2019,5,26,7,8,0.5
2019,5,26,8,9,0.8888888888888888
2019,5,26,9,8,1.0
2019,5,26,10,29,0.6206896551724138
2019,5,26,11,30,0.5
2019,5,26,12,28,0.5
2019,5,26,13,56,0.42857142857142855
2019,5,26,14,40,0.475
2019,5,26,15,48,0.5
2019,5,26,16,46,0.45652173913043476
2019,5,26,17,7,0.42857142857142855
2019,5,26,18,7,0.2857142857142857
2019,5,26,19,8,0.75
2019,5,26,20,11,0.2727272727272727
2019,5,26,21,4,0.5
2019,5,26,22,5,0.4
2019,5,26,23,1,1.0
2019,5,27,1,2,1.0
2019,5,27,6,2,0.5
2019,5,27,7,2,0.0
2019,5,27,8,13,0.5384615384615384
2019,5,27,9,16,0.4375
2019,5,27,10,41,0.6829268292682927
2019,5,27,11,35,0.5428571428571428
2019,5,27,12,43,0.5348837209302325
2019,5,27,13,42,0.5238095238095238
2019,5,27,14,46,0.6304347826086957
2019,5,27,15,41,0.6097560975609756
2019,5,27,16,38,0.631578947368421
2019,5,27,17,38,0.6052631578947368
2019,5,27,18,48,0.6041666666666666
2019,5,27,19,55,0.509090909090909
2019,5,27,20,16,0.625
2019,5,27,21,15,0.6666666666666666
2019,5,27,22,6,0.8333333333333334
2019,5,27,23,3,1.0
2019,5,28,0,5,0.6
2019,5,28,5,4,1.0
2019,5,28,6,15,0.9333333333333333
2019,5,28,7,53,0.9622641509433962
2019,5,28,8,91,0.9010989010989011
2019,5,28,9,24,0.8333333333333334
2019,5,28,10,16,0.6875
2019,5,28,11,4,0.75
2019,5,28,12,3,0.3333333333333333
2019,5,28,13,8,1.0
2019,5,28,14,4,1.0
2019,5,28,15,12,0.8333333333333334
2019,5,28,16,25,0.84
2019,5,28,17,29,1.0
2019,5,28,18,44,0.8409090909090909
2019,5,28,19,25,1.0
2019,5,28,20,14,1.0
2019,5,28,21,1,1.0
2019,5,28,22,1,0.0
2019,5,28,23,2,1.0
2019,5,29,3,1,1.0
2019,5,29,4,2,1.0
2019,5,29,5,8,1.0
2019,5,29,6,15,0.8666666666666667
2019,5,29,7,58,0.9655172413793104
2019,5,29,8,68,0.9705882352941176
2019,5,29,9,32,0.875
2019,5,29,10,15,0.5333333333333333
2019,5,29,11,7,0.5714285714285714
2019,5,29,12,12,0.75
2019,5,29,13,14,1.0
2019,5,29,14,12,0.8333333333333334
2019,5,29,15,15,0.8666666666666667
2019,5,29,16,27,0.9259259259259259
2019,5,29,17,18,0.9444444444444444
2019,5,29,18,1,0.0
2019,5,29,19,3,1.0
2019,5,29,20,4,1.0
2019,5,29,21,6,0.6666666666666666
2019,5,29,22,2,1.0
2019,5,29,23,6,0.8333333333333334
2019,5,30,0,1,1.0
2019,5,30,4,1,1.0
2019,5,30,5,8,1.0
2019,5,30,6,14,1.0
2019,5,30,7,44,1.0
2019,5,30,8,76,0.9473684210526315
2019,5,30,9,36,0.9444444444444444
2019,5,30,10,21,0.8571428571428571
2019,5,30,11,9,1.0
2019,5,30,12,13,0.6153846153846154
2019,5,30,13,16,0.75
2019,5,30,14,19,0.5263157894736842
2019,5,30,15,18,0.9444444444444444
2019,5,30,16,12,0.9166666666666666
2019,5,30,17,24,0.9583333333333334
2019,5,30,18,3,1.0
2019,5,30,19,3,0.6666666666666666
2019,5,30,20,2,1.0
2019,5,30,21,7,0.7142857142857143
2019,5,30,22,2,1.0
2019,5,30,23,1,1.0
2019,5,31,5,7,1.0
2019,5,31,6,15,0.9333333333333333
2019,5,31,7,57,0.8947368421052632
2019,5,31,8,95,0.9578947368421052
2019,5,31,9,43,0.8837209302325582
2019,5,31,10,38,0.6052631578947368
2019,5,31,11,20,0.45
2019,5,31,12,28,0.32142857142857145
2019,5,31,13,23,0.5652173913043478
2019,5,31,14,31,0.6129032258064516
2019,5,31,15,37,0.5945945945945946
2019,5,31,16,43,0.6511627906976745
2019,5,31,17,57,0.6491228070175439
2019,5,31,18,68,0.7058823529411765
2019,5,31,19,37,0.7027027027027027
2019,5,31,20,32,0.5625
2019,5,31,21,17,0.7058823529411765
2019,5,31,22,10,0.9
2019,5,31,23,7,0.5714285714285714
2019,6,1,0,4,0.0
2019,6,1,1,3,1.0
2019,6,1,2,1,1.0
2019,6,1,3,4,0.5
2019,6,1,7,9,0.7777777777777778
2019,6,1,8,15,0.6
2019,6,1,9,19,0.5789473684210527
2019,6,1,10,22,0.7272727272727273
2019,6,1,11,29,0.6551724137931034
2019,6,1,12,47,0.5957446808510638
2019,6,1,13,39,0.5641025641025641
2019,6,1,14,38,0.42105263157894735
2019,6,1,15,41,0.6097560975609756
2019,6,1,16,35,0.6571428571428571
2019,6,1,17,50,0.46
2019,6,1,18,44,0.6363636363636364
2019,6,1,19,27,0.2962962962962963
2019,6,1,20,10,0.6
2019,6,1,21,13,0.5384615384615384
2019,6,1,22,8,0.5
2019,6,1,23,8,0.625
2019,6,2,0,3,0.6666666666666666
2019,6,2,1,3,0.6666666666666666
2019,6,2,3,1,1.0
2019,6,2,5,1,1.0
2019,6,2,6,1,1.0
2019,6,2,7,7,0.8571428571428571
2019,6,2,8,7,0.5714285714285714
2019,6,2,9,12,0.8333333333333334
2019,6,2,10,35,0.5714285714285714
2019,6,2,11,41,0.5853658536585366
2019,6,2,12,28,0.5714285714285714
2019,6,2,13,42,0.6666666666666666
2019,6,2,14,44,0.5909090909090909
2019,6,2,15,50,0.5
2019,6,2,16,60,0.5666666666666667
2019,6,2,17,26,0.5
2019,6,2,18,29,0.5517241379310345
2019,6,2,19,31,0.7419354838709677
2019,6,2,20,11,0.36363636363636365
2019,6,2,21,4,0.75
2019,6,2,22,2,0.5
2019,6,2,23,1,1.0
2019,6,3,0,1,1.0
2019,6,3,3,2,0.0
2019,6,3,4,1,1.0
2019,6,3,5,5,1.0
2019,6,3,6,17,0.8235294117647058
2019,6,3,7,55,0.9454545454545454
2019,6,3,8,110,0.9636363636363636
2019,6,3,9,36,0.8888888888888888
2019,6,3,10,23,0.8695652173913043
2019,6,3,11,4,0.5
2019,6,3,12,16,0.75
2019,6,3,13,21,0.7619047619047619
2019,6,3,14,33,0.48484848484848486
2019,6,3,15,28,0.5
2019,6,3,16,31,0.6774193548387096
2019,6,3,17,66,0.8181818181818182
2019,6,3,18,50,0.84
2019,6,3,19,53,0.8301886792452831
2019,6,3,20,29,0.7241379310344828
2019,6,3,21,15,0.8666666666666667
2019,6,3,22,5,0.8
2019,6,3,23,2,1.0
2019,6,4,3,1,1.0
2019,6,4,5,4,1.0
2019,6,4,6,22,0.9545454545454546
2019,6,4,7,53,0.9433962264150944
2019,6,4,8,88,0.875
2019,6,4,9,46,0.8913043478260869
2019,6,4,10,24,0.6666666666666666
2019,6,4,11,14,0.5714285714285714
2019,6,4,12,21,0.6666666666666666
2019,6,4,13,25,0.68
2019,6,4,14,30,0.5666666666666667
2019,6,4,15,31,0.6129032258064516
2019,6,4,16,33,0.696969696969697
2019,6,4,17,78,0.7692307692307693
2019,6,4,18,68,0.8529411764705882
2019,6,4,19,52,0.8461538461538461
2019,6,4,20,32,0.875
2019,6,4,21,21,0.8095238095238095
2019,6,4,22,10,0.8
2019,6,4,23,2,1.0
2019,6,5,0,2,1.0
2019,6,5,1,1,1.0
2019,6,5,4,1,1.0
2019,6,5,5,10,1.0
2019,6,5,6,25,0.92
2019,6,5,7,55,0.9818181818181818
2019,6,5,8,93,0.989247311827957
2019,6,5,9,33,0.9696969696969697
2019,6,5,10,13,0.8461538461538461
2019,6,5,11,6,0.6666666666666666
2019,6,5,12,11,0.8181818181818182
2019,6,5,13,8,0.625
2019,6,5,14,19,0.8947368421052632
2019,6,5,15,20,0.8
2019,6,5,16,29,0.6551724137931034
2019,6,5,17,57,0.7543859649122807
2019,6,5,18,60,0.8833333333333333
2019,6,5,19,46,0.9130434782608695
2019,6,5,20,21,0.9047619047619048
2019,6,5,21,13,0.9230769230769231
2019,6,5,22,2,0.5
2019,6,5,23,2,1.0
2019,6,6,2,2,1.0
2019,6,6,4,1,1.0
2019,6,6,5,8,1.0
2019,6,6,6,17,1.0
2019,6,6,7,51,0.9607843137254902
2019,6,6,8,81,0.9506172839506173
2019,6,6,9,39,0.8974358974358975
2019,6,6,10,20,0.65
2019,6,6,11,9,0.7777777777777778
2019,6,6,12,13,0.7692307692307693
2019,6,6,13,15,0.8666666666666667
2019,6,6,14,10,0.5
2019,6,6,15,24,0.6666666666666666
2019,6,6,16,20,0.7
2019,6,6,17,53,0.8301886792452831
2019,6,6,18,71,0.7746478873239436
2019,6,6,19,44,0.6363636363636364
2019,6,6,20,18,0.7777777777777778
2019,6,6,21,13,0.7692307692307693
2019,6,6,22,10,0.9
2019,6,6,23,9,0.7777777777777778
2019,6,7,0,1,1.0
2019,6,7,1,2,1.0
2019,6,7,2,1,1.0
2019,6,7,3,1,1.0
2019,6,7,5,4,1.0
2019,6,7,6,14,0.8571428571428571
2019,6,7,7,48,0.9791666666666666
2019,6,7,8,75,0.8933333333333333
2019,6,7,9,32,0.90625
2019,6,7,10,21,0.6666666666666666
2019,6,7,11,18,0.7222222222222222
2019,6,7,12,19,0.3684210526315789
2019,6,7,13,19,0.8421052631578947
2019,6,7,14,38,0.3157894736842105
2019,6,7,15,44,0.5
2019,6,7,16,50,0.68
2019,6,7,17,57,0.8421052631578947
2019,6,7,18,50,0.86
2019,6,7,19,38,0.8421052631578947
2019,6,7,20,27,0.8148148148148148
2019,6,7,21,24,0.5
2019,6,7,22,4,1.0
2019,6,7,23,5,0.8
2019,6,8,0,3,0.0
2019,6,8,1,5,0.4
2019,6,8,2,2,0.5
2019,6,8,4,1,1.0
2019,6,8,5,1,1.0
2019,6,8,6,1,1.0
2019,6,8,7,6,0.6666666666666666
2019,6,8,8,16,0.6875
2019,6,8,9,28,0.6071428571428571
2019,6,8,10,33,0.5757575757575758
2019,6,8,11,55,0.5818181818181818
2019,6,8,12,66,0.4696969696969697
2019,6,8,13,60,0.48333333333333334
2019,6,8,14,45,0.4444444444444444
2019,6,8,15,56,0.5178571428571429
2019,6,8,16,54,0.5925925925925926
2019,6,8,17,53,0.4528301886792453
2019,6,8,18,21,0.47619047619047616
2019,6,8,19,25,0.4
2019,6,8,20,16,0.6875
2019,6,8,21,16,0.625
2019,6,8,22,3,1.0
2019,6,8,23,3,0.6666666666666666
2019,6,9,0,2,1.0
2019,6,9,1,2,0.5
2019,6,9,2,4,0.5
2019,6,9,3,1,0.0
2019,6,9,7,1,1.0
2019,6,9,8,12,0.8333333333333334
2019,6,9,9,15,0.7333333333333333
2019,6,9,10,36,0.6666666666666666
2019,6,9,11,44,0.4318181818181818
2019,6,9,12,65,0.6461538461538462
2019,6,9,13,44,0.6818181818181818
2019,6,9,14,41,0.5609756097560976
2019,6,9,15,53,0.4716981132075472
