year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,abweichung
2016,7,3,21,8,0,6,0,20.0,0.0,72.0,18.0,1,2016-07-03 21:00:00,8,14,20,4,42.857142857142854
2016,7,3,22,5,0,6,0,19.0,0.0,72.0,16.0,1,2016-07-03 22:00:00,8,8,13,2,37.5
2016,7,4,9,10,0,0,1,27.0,0.0,53.0,9.0,1,2016-07-04 09:00:00,9,24,17,9,41.17647058823529
2016,7,4,10,12,0,0,1,27.0,0.0,53.0,12.0,1,2016-07-04 10:00:00,10,21,13,8,7.6923076923076925
2016,7,4,15,28,0,0,1,26.0,0.0,61.0,20.0,1,2016-07-04 15:00:00,37,26,23,20,21.73913043478261
2016,7,4,17,42,0,0,1,24.0,0.0,73.0,18.0,2,2016-07-04 17:00:00,47,52,37,44,4.545454545454546
2016,7,4,18,61,0,0,1,23.0,0.0,79.0,17.0,2,2016-07-04 18:00:00,42,65,54,55,10.909090909090908
2016,7,4,19,28,0,0,1,22.0,0.0,83.0,16.0,2,2016-07-04 19:00:00,61,29,57,41,31.70731707317073
2016,7,4,22,4,0,0,1,21.0,0.1,93.0,13.0,3,2016-07-04 22:00:00,3,0,8,5,20.0
2016,7,4,23,4,0,0,1,21.0,3.3,95.0,11.0,4,2016-07-04 23:00:00,4,0,4,6,0.0
2016,7,5,5,2,0,1,1,22.0,3.0,94.0,9.0,4,2016-07-05 05:00:00,0,0,5,2,0.0
2016,7,5,7,12,0,1,1,23.0,2.0,86.0,9.0,4,2016-07-05 07:00:00,9,22,22,24,45.45454545454545
2016,7,5,8,22,0,1,1,24.0,0.0,80.0,10.0,1,2016-07-05 08:00:00,12,33,44,29,33.33333333333333
2016,7,5,9,19,0,1,1,26.0,0.0,74.0,12.0,1,2016-07-05 09:00:00,22,23,18,13,5.555555555555555
2016,7,5,10,5,0,1,1,27.0,0.0,70.0,10.0,1,2016-07-05 10:00:00,19,6,4,15,16.666666666666664
2016,7,5,11,13,0,1,1,27.0,0.0,67.0,8.0,2,2016-07-05 11:00:00,5,9,13,23,0.0
2016,7,5,12,11,0,1,1,28.0,0.0,64.0,7.0,2,2016-07-05 12:00:00,13,20,14,15,26.666666666666668
2016,7,5,13,14,0,1,1,28.0,0.0,63.0,8.0,2,2016-07-05 13:00:00,11,17,21,26,33.33333333333333
2016,7,5,14,14,0,1,1,29.0,0.0,63.0,9.0,1,2016-07-05 14:00:00,14,15,20,13,6.666666666666667
2016,7,5,15,16,0,1,1,29.0,0.0,62.0,10.0,1,2016-07-05 15:00:00,14,13,21,24,23.809523809523807
2016,7,5,16,18,0,1,1,28.0,0.0,66.0,10.0,1,2016-07-05 16:00:00,16,17,21,34,14.285714285714285
2016,7,5,17,29,0,1,1,28.0,0.0,70.0,9.0,1,2016-07-05 17:00:00,18,13,30,40,3.3333333333333335
2016,7,5,18,49,0,1,1,27.0,0.0,74.0,9.0,1,2016-07-05 18:00:00,29,44,60,43,11.363636363636363
2016,7,5,19,33,0,1,1,26.0,0.0,75.0,11.0,1,2016-07-05 19:00:00,49,22,44,59,25.0
2016,7,5,20,29,0,1,1,25.0,0.0,77.0,12.0,1,2016-07-05 20:00:00,33,23,28,34,3.571428571428571
2016,7,5,22,7,0,1,1,24.0,0.0,79.0,12.0,1,2016-07-05 22:00:00,27,6,17,4,16.666666666666664
2016,7,6,6,22,0,2,1,25.0,0.0,76.0,1.0,1,2016-07-06 06:00:00,3,12,19,22,15.789473684210526
2016,7,6,7,25,0,2,1,27.0,0.0,71.0,3.0,1,2016-07-06 07:00:00,22,31,28,31,19.35483870967742
2016,7,6,8,36,0,2,1,28.0,0.0,65.0,4.0,1,2016-07-06 08:00:00,25,41,46,40,12.195121951219512
2016,7,6,9,14,0,2,1,30.0,0.0,59.0,5.0,1,2016-07-06 09:00:00,36,22,13,20,30.0
2016,7,6,10,5,0,2,1,30.0,0.0,57.0,6.0,1,2016-07-06 10:00:00,14,7,13,6,28.57142857142857
2016,7,6,11,7,0,2,1,30.0,0.0,56.0,7.0,1,2016-07-06 11:00:00,5,4,13,15,46.15384615384615
2016,7,6,12,21,0,2,1,30.0,0.0,54.0,8.0,1,2016-07-06 12:00:00,7,16,12,22,31.25
2016,7,6,14,8,0,2,1,31.0,0.0,53.0,10.0,1,2016-07-06 14:00:00,20,11,11,18,27.27272727272727
2016,7,6,15,9,0,2,1,31.0,0.0,53.0,11.0,1,2016-07-06 15:00:00,8,10,17,32,47.05882352941176
2016,7,6,16,12,0,2,1,29.0,0.0,60.0,12.0,1,2016-07-06 16:00:00,9,20,22,22,45.45454545454545
2016,7,6,17,51,0,2,1,28.0,0.0,67.0,12.0,1,2016-07-06 17:00:00,12,40,30,39,30.76923076923077
2016,7,6,18,52,0,2,1,27.0,0.0,75.0,13.0,1,2016-07-06 18:00:00,51,33,58,66,10.344827586206897
2016,7,6,19,56,0,2,1,26.0,0.0,78.0,13.0,1,2016-07-06 19:00:00,52,24,41,46,36.58536585365854
2016,7,6,20,24,0,2,1,25.0,0.1,82.0,14.0,3,2016-07-06 20:00:00,56,43,34,36,33.33333333333333
2016,7,6,21,13,0,2,1,24.0,0.1,85.0,14.0,3,2016-07-06 21:00:00,24,20,34,20,35.0
2016,7,6,22,6,0,2,1,24.0,0.0,85.0,12.0,3,2016-07-06 22:00:00,13,11,11,12,45.45454545454545
2016,7,6,23,6,0,2,1,24.0,0.1,85.0,10.0,3,2016-07-06 23:00:00,6,3,8,9,25.0
2016,7,7,1,1,0,3,1,23.0,0.1,85.0,8.0,3,2016-07-07 01:00:00,1,0,3,1,0.0
2016,7,7,5,4,0,3,1,26.0,0.0,79.0,4.0,1,2016-07-07 05:00:00,1,8,3,4,0.0
2016,7,7,6,15,0,3,1,27.0,0.0,75.0,2.0,1,2016-07-07 06:00:00,4,15,12,2,25.0
2016,7,7,7,23,0,3,1,28.0,0.0,70.0,6.0,1,2016-07-07 07:00:00,15,19,24,3,21.052631578947366
2016,7,7,8,40,0,3,1,29.0,0.4,66.0,9.0,3,2016-07-07 08:00:00,23,32,41,24,25.0
2016,7,7,9,19,0,3,1,30.0,0.5,61.0,13.0,3,2016-07-07 09:00:00,40,12,15,29,26.666666666666668
2016,7,7,10,11,0,3,1,30.0,0.3,62.0,13.0,3,2016-07-07 10:00:00,19,14,16,10,21.428571428571427
2016,7,7,13,14,0,3,1,30.0,0.7,65.0,13.0,4,2016-07-07 13:00:00,8,17,7,13,7.6923076923076925
2016,7,7,14,13,0,3,1,30.0,1.6,66.0,13.0,4,2016-07-07 14:00:00,14,14,15,12,7.142857142857142
2016,7,7,15,11,0,3,1,29.0,2.2,68.0,13.0,4,2016-07-07 15:00:00,13,16,16,10,31.25
2016,7,7,16,22,0,3,1,29.0,1.1,72.0,9.0,4,2016-07-07 16:00:00,11,19,25,25,12.0
2016,7,7,17,38,0,3,1,28.0,2.7,75.0,6.0,4,2016-07-07 17:00:00,22,30,27,43,26.666666666666668
2016,7,7,18,34,0,3,1,28.0,3.6,79.0,3.0,4,2016-07-07 18:00:00,38,48,37,48,29.166666666666668
2016,7,7,19,24,0,3,1,27.0,1.8,81.0,5.0,4,2016-07-07 19:00:00,34,45,36,32,33.33333333333333
2016,7,7,20,24,0,3,1,26.0,0.5,82.0,8.0,3,2016-07-07 20:00:00,24,25,26,18,4.0
2016,7,7,21,17,0,3,1,25.0,0.6,84.0,10.0,3,2016-07-07 21:00:00,24,27,15,13,13.333333333333334
2016,7,7,23,7,0,3,1,24.0,0.5,88.0,8.0,3,2016-07-07 23:00:00,4,7,8,7,0.0
2016,7,8,0,5,0,4,1,24.0,1.1,90.0,6.0,3,2016-07-08 00:00:00,7,4,1,6,25.0
2016,7,8,6,16,0,4,1,25.0,0.0,83.0,8.0,1,2016-07-08 06:00:00,0,15,17,11,6.666666666666667
2016,7,8,7,29,0,4,1,26.0,0.0,80.0,9.0,1,2016-07-08 07:00:00,16,19,21,22,38.095238095238095
2016,7,8,8,33,0,4,1,27.0,0.1,76.0,9.0,3,2016-07-08 08:00:00,29,23,39,45,15.384615384615385
2016,7,8,10,10,0,4,1,28.0,0.1,74.0,11.0,3,2016-07-08 10:00:00,25,7,13,6,42.857142857142854
2016,7,8,11,25,0,4,1,27.0,1.1,77.0,13.0,4,2016-07-08 11:00:00,10,14,17,20,47.05882352941176
2016,7,8,12,18,0,4,1,27.0,1.5,80.0,14.0,4,2016-07-08 12:00:00,25,23,19,18,5.263157894736842
2016,7,8,13,26,0,4,1,26.0,0.8,81.0,16.0,4,2016-07-08 13:00:00,18,18,17,21,44.44444444444444
2016,7,8,14,20,0,4,1,26.0,1.0,82.0,17.0,4,2016-07-08 14:00:00,26,18,21,19,5.263157894736842
2016,7,8,15,17,0,4,1,25.0,1.3,83.0,19.0,4,2016-07-08 15:00:00,20,31,29,28,41.37931034482759
2016,7,8,16,18,0,4,1,24.0,0.7,85.0,18.0,4,2016-07-08 16:00:00,17,19,33,39,45.45454545454545
2016,7,8,20,17,0,4,1,21.0,0.4,90.0,17.0,3,2016-07-08 20:00:00,11,1,36,19,10.526315789473683
2016,7,8,22,6,0,4,1,21.0,0.2,92.0,16.0,3,2016-07-08 22:00:00,15,4,8,13,25.0
2016,7,8,23,2,0,4,1,20.0,0.5,91.0,16.0,3,2016-07-08 23:00:00,6,0,3,4,33.33333333333333
2016,7,9,7,3,0,5,0,20.0,0.1,89.0,12.0,3,2016-07-09 07:00:00,1,4,3,4,25.0
2016,7,9,8,11,0,5,0,20.0,0.0,87.0,14.0,2,2016-07-09 08:00:00,3,13,8,10,10.0
2016,7,9,9,12,0,5,0,21.0,0.0,85.0,16.0,2,2016-07-09 09:00:00,11,9,12,13,0.0
2016,7,9,10,17,0,5,0,21.0,0.0,86.0,15.0,2,2016-07-09 10:00:00,12,31,14,16,6.25
2016,7,9,11,22,0,5,0,21.0,0.7,86.0,14.0,3,2016-07-09 11:00:00,17,35,37,47,40.54054054054054
2016,7,9,12,32,0,5,0,21.0,1.0,87.0,13.0,3,2016-07-09 12:00:00,22,32,42,60,23.809523809523807
2016,7,9,13,30,0,5,0,21.0,0.5,88.0,13.0,3,2016-07-09 13:00:00,32,32,30,58,6.25
2016,7,9,14,44,0,5,0,21.0,0.9,89.0,13.0,4,2016-07-09 14:00:00,30,36,51,71,13.725490196078432
2016,7,9,15,41,0,5,0,21.0,1.2,91.0,13.0,4,2016-07-09 15:00:00,44,38,36,62,7.894736842105263
2016,7,9,16,34,0,5,0,21.0,0.6,91.0,13.0,4,2016-07-09 16:00:00,41,42,28,45,19.047619047619047
2016,7,9,17,18,0,5,0,21.0,1.3,91.0,13.0,4,2016-07-09 17:00:00,34,25,22,88,28.000000000000004
2016,7,9,18,37,0,5,0,21.0,1.7,92.0,13.0,4,2016-07-09 18:00:00,18,21,43,63,13.953488372093023
2016,7,9,19,26,0,5,0,21.0,0.8,92.0,11.0,4,2016-07-09 19:00:00,37,24,34,43,23.52941176470588
2016,7,10,11,28,0,6,0,26.0,0.2,64.0,14.0,3,2016-07-10 11:00:00,27,32,37,25,12.5
2016,7,10,12,38,0,6,0,26.0,0.3,62.0,14.0,3,2016-07-10 12:00:00,28,31,28,33,22.58064516129032
2016,7,10,15,34,0,6,0,26.0,0.1,59.0,21.0,3,2016-07-10 15:00:00,52,32,36,41,5.555555555555555
2016,7,10,16,33,0,6,0,25.0,0.1,62.0,19.0,3,2016-07-10 16:00:00,34,43,36,57,23.25581395348837
2016,7,10,17,35,0,6,0,24.0,0.1,66.0,17.0,3,2016-07-10 17:00:00,33,29,27,75,20.689655172413794
2016,7,10,18,47,0,6,0,23.0,0.1,70.0,15.0,3,2016-07-10 18:00:00,35,36,28,55,30.555555555555557
2016,7,10,19,29,0,6,0,22.0,0.1,72.0,16.0,3,2016-07-10 19:00:00,47,35,28,40,17.142857142857142
2016,7,10,20,26,0,6,0,21.0,0.0,74.0,17.0,1,2016-07-10 20:00:00,29,8,27,34,3.7037037037037033
2016,7,10,21,11,0,6,0,20.0,0.0,75.0,17.0,1,2016-07-10 21:00:00,26,8,14,20,21.428571428571427
2016,7,10,22,5,0,6,0,19.0,0.0,77.0,15.0,1,2016-07-10 22:00:00,11,5,8,13,37.5
2016,7,10,23,5,0,6,0,19.0,0.0,79.0,13.0,1,2016-07-10 23:00:00,5,4,2,6,25.0
2016,7,11,5,1,0,0,1,19.0,0.0,77.0,11.0,1,2016-07-11 05:00:00,0,0,2,1,0.0
2016,7,11,6,16,0,0,1,19.0,0.0,73.0,11.0,1,2016-07-11 06:00:00,1,0,20,11,45.45454545454545
2016,7,11,7,7,0,0,1,21.0,0.0,68.0,10.0,1,2016-07-11 07:00:00,16,1,15,10,30.0
2016,7,11,8,44,0,0,1,22.0,0.0,62.0,9.0,1,2016-07-11 08:00:00,7,9,31,33,41.935483870967744
2016,7,11,9,24,0,0,1,24.0,0.0,57.0,8.0,1,2016-07-11 09:00:00,44,10,24,17,41.17647058823529
2016,7,11,10,12,0,0,1,25.0,0.0,56.0,7.0,1,2016-07-11 10:00:00,24,12,21,13,7.6923076923076925
2016,7,11,11,10,0,0,1,26.0,0.0,55.0,6.0,1,2016-07-11 11:00:00,12,34,9,11,9.090909090909092
2016,7,11,12,12,0,0,1,27.0,0.0,55.0,5.0,1,2016-07-11 12:00:00,10,31,11,12,0.0
2016,7,11,13,24,0,0,1,27.0,0.0,55.0,4.0,1,2016-07-11 13:00:00,12,43,19,17,26.31578947368421
2016,7,11,14,20,0,0,1,27.0,0.0,55.0,3.0,1,2016-07-11 14:00:00,24,37,26,19,23.076923076923077
2016,7,11,15,16,0,0,1,27.0,0.0,56.0,1.0,1,2016-07-11 15:00:00,20,28,26,23,38.46153846153847
2016,7,11,16,20,0,0,1,26.0,0.0,61.0,3.0,1,2016-07-11 16:00:00,16,47,16,31,35.483870967741936
2016,7,11,17,29,0,0,1,25.0,0.0,67.0,5.0,1,2016-07-11 17:00:00,20,42,52,37,30.952380952380953
2016,7,11,18,51,0,0,1,24.0,0.0,72.0,7.0,1,2016-07-11 18:00:00,29,61,65,54,16.39344262295082
2016,7,11,20,29,0,0,1,21.0,0.0,81.0,10.0,1,2016-07-11 20:00:00,52,5,23,41,26.08695652173913
2016,7,12,6,26,0,1,1,22.0,0.0,83.0,5.0,1,2016-07-12 06:00:00,4,9,23,19,36.84210526315789
2016,7,12,7,25,0,1,1,23.0,0.0,77.0,7.0,1,2016-07-12 07:00:00,26,12,22,22,13.636363636363635
2016,7,12,8,34,0,1,1,25.0,0.0,71.0,10.0,1,2016-07-12 08:00:00,25,22,33,44,3.0303030303030303
2016,7,12,9,23,0,1,1,26.0,0.0,65.0,12.0,1,2016-07-12 09:00:00,34,19,23,18,21.052631578947366
2016,7,12,11,12,0,1,1,26.0,0.0,61.0,15.0,1,2016-07-12 11:00:00,12,13,9,13,7.6923076923076925
2016,7,12,12,13,0,1,1,27.0,0.0,59.0,17.0,1,2016-07-12 12:00:00,12,11,20,14,7.142857142857142
2016,7,12,13,19,0,1,1,26.0,0.0,62.0,18.0,1,2016-07-12 13:00:00,13,14,17,21,11.76470588235294
2016,7,12,14,20,0,1,1,26.0,0.1,64.0,20.0,3,2016-07-12 14:00:00,19,14,15,20,33.33333333333333
2016,7,12,15,10,0,1,1,26.0,0.1,67.0,21.0,3,2016-07-12 15:00:00,20,16,13,21,37.5
2016,7,12,16,20,0,1,1,25.0,0.0,71.0,20.0,3,2016-07-12 16:00:00,10,18,17,21,11.11111111111111
2016,7,12,18,71,0,1,1,23.0,0.1,78.0,17.0,3,2016-07-12 18:00:00,54,49,44,60,44.89795918367347
2016,7,12,20,40,0,1,1,22.0,0.0,83.0,17.0,1,2016-07-12 20:00:00,53,29,23,28,42.857142857142854
2016,7,13,0,5,0,2,1,21.0,0.0,88.0,12.0,1,2016-07-13 00:00:00,9,18,4,1,25.0
2016,7,13,6,23,0,2,1,23.0,0.0,80.0,7.0,1,2016-07-13 06:00:00,0,22,12,19,21.052631578947366
2016,7,13,7,28,0,2,1,24.0,0.0,77.0,9.0,1,2016-07-13 07:00:00,23,25,31,28,0.0
2016,7,13,8,30,0,2,1,25.0,0.0,74.0,12.0,2,2016-07-13 08:00:00,28,36,41,46,26.82926829268293
2016,7,13,10,9,0,2,1,26.0,0.0,70.0,15.0,2,2016-07-13 10:00:00,33,5,7,13,28.57142857142857
2016,7,13,11,7,0,2,1,27.0,0.2,69.0,16.0,3,2016-07-13 11:00:00,9,7,4,13,0.0
2016,7,13,12,10,0,2,1,27.0,0.2,67.0,16.0,3,2016-07-13 12:00:00,7,21,16,12,37.5
2016,7,13,13,15,0,2,1,27.0,0.1,67.0,18.0,3,2016-07-13 13:00:00,10,20,16,11,6.25
2016,7,13,14,11,0,2,1,27.0,0.2,68.0,19.0,3,2016-07-13 14:00:00,15,8,11,11,0.0
2016,7,13,15,10,0,2,1,27.0,0.3,69.0,21.0,3,2016-07-13 15:00:00,11,9,10,17,0.0
2016,7,13,16,19,0,2,1,26.0,0.2,71.0,16.0,3,2016-07-13 16:00:00,10,12,20,22,5.0
2016,7,13,17,40,0,2,1,25.0,0.3,73.0,11.0,3,2016-07-13 17:00:00,19,51,40,30,0.0
2016,7,13,18,49,0,2,1,24.0,0.4,76.0,6.0,3,2016-07-13 18:00:00,40,52,33,58,5.769230769230769
2016,7,13,19,37,0,2,1,24.0,0.2,79.0,8.0,3,2016-07-13 19:00:00,49,56,24,41,9.75609756097561
2016,7,13,20,23,0,2,1,23.0,0.0,82.0,10.0,1,2016-07-13 20:00:00,37,24,43,34,32.35294117647059
2016,7,13,21,19,0,2,1,22.0,0.0,85.0,12.0,1,2016-07-13 21:00:00,23,13,20,34,5.0
2016,7,13,22,6,0,2,1,22.0,0.0,88.0,11.0,1,2016-07-13 22:00:00,19,6,11,11,45.45454545454545
2016,7,13,23,4,0,2,1,22.0,0.0,90.0,10.0,2,2016-07-13 23:00:00,6,6,3,8,33.33333333333333
2016,7,14,7,26,0,3,1,24.0,3.2,90.0,7.0,4,2016-07-14 07:00:00,23,23,19,24,13.043478260869565
2016,7,14,8,39,0,3,1,25.0,0.0,87.0,9.0,1,2016-07-14 08:00:00,26,40,32,41,2.5
2016,7,14,9,16,0,3,1,26.0,0.0,84.0,11.0,1,2016-07-14 09:00:00,39,19,12,15,6.666666666666667
2016,7,14,10,8,0,3,1,27.0,0.0,80.0,12.0,1,2016-07-14 10:00:00,16,11,14,16,42.857142857142854
2016,7,14,11,11,0,3,1,28.0,0.5,76.0,13.0,3,2016-07-14 11:00:00,8,1,10,17,10.0
2016,7,14,14,11,0,3,1,29.0,1.2,71.0,18.0,4,2016-07-14 14:00:00,25,13,14,15,21.428571428571427
2016,7,14,15,11,0,3,1,29.0,1.6,71.0,19.0,4,2016-07-14 15:00:00,11,11,16,16,31.25
2016,7,14,17,23,0,3,1,28.0,2.0,75.0,8.0,4,2016-07-14 17:00:00,8,38,30,27,23.333333333333332
2016,7,14,18,44,0,3,1,27.0,2.7,76.0,3.0,4,2016-07-14 18:00:00,23,34,48,37,18.91891891891892
2016,7,14,19,41,0,3,1,27.0,1.4,78.0,6.0,4,2016-07-14 19:00:00,44,24,45,36,13.88888888888889
2016,7,14,20,13,0,3,1,26.0,0.0,81.0,9.0,1,2016-07-14 20:00:00,41,24,25,26,48.0
2016,7,14,21,19,0,3,1,25.0,0.0,83.0,12.0,1,2016-07-14 21:00:00,13,17,27,15,11.76470588235294
2016,7,15,7,29,0,4,1,27.0,0.0,70.0,5.0,1,2016-07-15 07:00:00,5,29,19,21,38.095238095238095
2016,7,15,8,38,0,4,1,28.0,0.0,64.0,6.0,1,2016-07-15 08:00:00,29,33,23,39,15.151515151515152
2016,7,15,10,10,0,4,1,30.0,0.0,58.0,8.0,1,2016-07-15 10:00:00,20,10,7,13,0.0
2016,7,15,11,16,0,4,1,30.0,0.0,57.0,10.0,1,2016-07-15 11:00:00,10,25,14,17,5.88235294117647
2016,7,15,12,23,0,4,1,31.0,0.0,57.0,12.0,1,2016-07-15 12:00:00,16,18,23,19,21.052631578947366
2016,7,15,13,19,0,4,1,31.0,0.0,56.0,14.0,1,2016-07-15 13:00:00,23,26,18,17,5.555555555555555
2016,7,15,14,22,0,4,1,30.0,0.0,55.0,16.0,1,2016-07-15 14:00:00,19,20,18,21,10.0
2016,7,15,15,21,0,4,1,30.0,0.0,53.0,18.0,1,2016-07-15 15:00:00,22,17,31,29,27.586206896551722
2016,7,15,16,27,0,4,1,29.0,0.0,58.0,16.0,1,2016-07-15 16:00:00,21,18,19,33,42.10526315789473
2016,7,15,17,28,0,4,1,28.0,0.0,62.0,14.0,1,2016-07-15 17:00:00,27,24,15,53,16.666666666666664
2016,7,15,20,22,0,4,1,26.0,0.0,70.0,14.0,1,2016-07-15 20:00:00,27,17,1,36,29.411764705882355
2016,7,15,21,12,0,4,1,25.0,0.0,72.0,15.0,1,2016-07-15 21:00:00,22,15,2,19,20.0
2016,7,16,0,2,0,5,0,23.0,0.0,77.0,13.0,1,2016-07-16 00:00:00,9,6,2,1,0.0
2016,7,16,1,2,0,5,0,23.0,0.0,77.0,12.0,1,2016-07-16 01:00:00,2,1,2,3,0.0
2016,7,16,6,1,0,5,0,25.0,0.0,71.0,5.0,1,2016-07-16 06:00:00,0,1,1,5,0.0
2016,7,16,8,9,0,5,0,28.0,0.0,62.0,5.0,1,2016-07-16 08:00:00,5,11,13,8,18.181818181818183
2016,7,16,10,22,0,5,0,30.0,0.0,56.0,7.0,1,2016-07-16 10:00:00,29,17,31,14,29.411764705882355
2016,7,16,11,32,0,5,0,30.0,0.0,55.0,8.0,1,2016-07-16 11:00:00,22,22,35,37,8.571428571428571
2016,7,16,12,20,0,5,0,30.0,0.0,54.0,9.0,1,2016-07-16 12:00:00,32,32,32,42,37.5
2016,7,16,13,23,0,5,0,30.0,0.0,57.0,9.0,1,2016-07-16 13:00:00,20,30,32,30,23.333333333333332
2016,7,16,14,24,0,5,0,29.0,0.5,61.0,10.0,3,2016-07-16 14:00:00,23,44,36,51,45.45454545454545
2016,7,16,15,28,0,5,0,29.0,0.6,64.0,10.0,3,2016-07-16 15:00:00,24,41,38,36,26.31578947368421
2016,7,16,19,16,0,5,0,26.0,0.3,80.0,10.0,3,2016-07-16 19:00:00,14,26,24,34,38.46153846153847
2016,7,16,20,11,0,5,0,25.0,0.0,83.0,9.0,1,2016-07-16 20:00:00,16,9,17,28,35.294117647058826
2016,7,16,21,9,0,5,0,24.0,0.0,86.0,9.0,1,2016-07-16 21:00:00,11,5,16,12,25.0
2016,7,17,1,5,0,6,0,23.0,0.0,85.0,5.0,1,2016-07-17 01:00:00,2,0,4,4,25.0
2016,7,17,6,1,0,6,0,25.0,0.0,76.0,1.0,1,2016-07-17 06:00:00,0,1,1,3,0.0
2016,7,17,8,9,0,6,0,28.0,0.0,66.0,4.0,1,2016-07-17 08:00:00,5,2,7,8,28.57142857142857
2016,7,17,10,15,0,6,0,30.0,0.0,58.0,7.0,1,2016-07-17 10:00:00,26,27,12,22,31.818181818181817
2016,7,17,11,21,0,6,0,30.0,0.0,55.0,9.0,1,2016-07-17 11:00:00,15,28,32,37,34.375
2016,7,17,12,31,0,6,0,31.0,0.0,52.0,10.0,1,2016-07-17 12:00:00,21,38,31,28,0.0
2016,7,17,13,33,0,6,0,30.0,0.0,55.0,10.0,1,2016-07-17 13:00:00,31,51,21,27,22.22222222222222
2016,7,17,14,42,0,6,0,29.0,0.0,58.0,10.0,1,2016-07-17 14:00:00,33,52,23,32,31.25
2016,7,17,15,47,0,6,0,27.0,0.0,62.0,10.0,1,2016-07-17 15:00:00,42,34,32,36,38.23529411764706
2016,7,17,16,24,0,6,0,27.0,0.0,63.0,10.0,1,2016-07-17 16:00:00,47,33,43,36,33.33333333333333
2016,7,17,17,36,0,6,0,27.0,0.0,64.0,10.0,1,2016-07-17 17:00:00,24,35,29,27,24.137931034482758
2016,7,17,18,33,0,6,0,27.0,0.0,65.0,10.0,1,2016-07-17 18:00:00,36,47,36,28,8.333333333333332
2016,7,17,19,28,0,6,0,26.0,0.0,67.0,10.0,1,2016-07-17 19:00:00,33,29,35,28,3.4482758620689653
2016,7,17,21,15,0,6,0,25.0,0.0,71.0,10.0,1,2016-07-17 21:00:00,41,11,8,14,36.36363636363637
2016,7,17,22,6,0,6,0,24.0,0.0,76.0,10.0,1,2016-07-17 22:00:00,15,5,5,8,20.0
2016,7,18,0,2,0,0,1,22.0,0.0,84.0,10.0,1,2016-07-18 00:00:00,2,2,1,3,0.0
2016,7,18,8,27,0,0,1,26.0,0.2,70.0,10.0,3,2016-07-18 08:00:00,28,44,9,31,12.903225806451612
2016,7,18,9,18,0,0,1,28.0,0.3,65.0,11.0,3,2016-07-18 09:00:00,27,24,10,24,25.0
2016,7,18,11,13,0,0,1,29.0,0.0,58.0,10.0,1,2016-07-18 11:00:00,5,10,34,9,30.0
2016,7,18,12,9,0,0,1,30.0,0.0,55.0,9.0,1,2016-07-18 12:00:00,13,12,31,11,25.0
2016,7,18,14,27,0,0,1,30.0,0.1,56.0,11.0,3,2016-07-18 14:00:00,12,20,37,26,3.8461538461538463
2016,7,18,15,21,0,0,1,30.0,0.2,56.0,12.0,3,2016-07-18 15:00:00,27,16,28,26,19.230769230769234
2016,7,18,16,15,0,0,1,28.0,0.1,62.0,11.0,3,2016-07-18 16:00:00,21,20,47,16,25.0
2016,7,18,18,37,0,0,1,25.0,0.0,73.0,9.0,1,2016-07-18 18:00:00,16,51,61,65,39.34426229508197
2016,7,18,19,31,0,0,1,24.0,0.0,74.0,9.0,1,2016-07-18 19:00:00,37,52,28,29,6.896551724137931
2016,7,18,20,17,0,0,1,24.0,0.1,75.0,10.0,3,2016-07-18 20:00:00,31,29,5,23,26.08695652173913
2016,7,19,6,24,0,1,1,24.0,0.0,76.0,7.0,1,2016-07-19 06:00:00,2,26,9,23,4.3478260869565215
2016,7,19,7,30,0,1,1,25.0,0.0,71.0,8.0,1,2016-07-19 07:00:00,24,25,12,22,36.36363636363637
2016,7,19,8,36,0,1,1,26.0,0.2,65.0,9.0,3,2016-07-19 08:00:00,30,34,22,33,9.090909090909092
2016,7,19,9,18,0,1,1,27.0,0.3,59.0,10.0,3,2016-07-19 09:00:00,36,23,19,23,21.73913043478261
2016,7,19,11,13,0,1,1,29.0,0.0,56.0,10.0,1,2016-07-19 11:00:00,13,12,13,9,8.333333333333332
2016,7,19,12,16,0,1,1,29.0,0.0,54.0,10.0,1,2016-07-19 12:00:00,13,13,11,20,23.076923076923077
2016,7,19,13,16,0,1,1,29.0,0.0,56.0,11.0,1,2016-07-19 13:00:00,16,19,14,17,5.88235294117647
2016,7,19,14,11,0,1,1,29.0,0.1,57.0,13.0,3,2016-07-19 14:00:00,16,20,14,15,26.666666666666668
2016,7,19,15,11,0,1,1,29.0,0.2,58.0,14.0,3,2016-07-19 15:00:00,11,10,16,13,15.384615384615385
2016,7,19,16,20,0,1,1,28.0,0.1,64.0,12.0,3,2016-07-19 16:00:00,11,20,18,17,11.11111111111111
2016,7,19,17,41,0,1,1,26.0,0.0,70.0,10.0,1,2016-07-19 17:00:00,20,54,29,13,41.37931034482759
2016,7,19,18,67,0,1,1,25.0,0.0,76.0,8.0,1,2016-07-19 18:00:00,41,71,49,44,36.734693877551024
2016,7,19,20,36,0,1,1,24.0,0.0,77.0,10.0,3,2016-07-19 20:00:00,66,40,29,23,24.137931034482758
2016,7,19,21,30,0,1,1,23.0,0.0,77.0,10.0,3,2016-07-19 21:00:00,36,31,27,5,11.11111111111111
2016,7,20,0,4,0,2,1,22.0,0.0,83.0,8.0,1,2016-07-20 00:00:00,12,5,18,4,20.0
