year,month,day,hour,ausleihen,subrate,holidays,weekday,workday
2015,12,16,9,7,1.0,0,2,1
2015,12,16,10,10,0.7,0,2,1
2015,12,16,11,6,0.8333333333333334,0,2,1
2015,12,16,12,10,0.8,0,2,1
2015,12,16,13,6,0.6666666666666666,0,2,1
2015,12,16,14,4,1.0,0,2,1
2015,12,16,15,18,0.5,0,2,1
2015,12,16,16,15,1.0,0,2,1
2015,12,16,17,20,1.0,0,2,1
2015,12,16,18,14,0.9285714285714286,0,2,1
2015,12,16,19,15,0.8666666666666667,0,2,1
2015,12,16,20,4,1.0,0,2,1
2015,12,16,21,5,1.0,0,2,1
2015,12,16,22,2,1.0,0,2,1
2015,12,17,0,1,1.0,0,3,1
2015,12,17,5,2,1.0,0,3,1
2015,12,17,6,5,1.0,0,3,1
2015,12,17,7,10,1.0,0,3,1
2015,12,17,8,22,1.0,0,3,1
2015,12,17,9,11,1.0,0,3,1
2015,12,17,10,2,1.0,0,3,1
2015,12,17,12,2,1.0,0,3,1
2015,12,17,13,1,1.0,0,3,1
2015,12,17,14,2,1.0,0,3,1
2015,12,17,16,2,1.0,0,3,1
2015,12,17,17,6,0.8333333333333334,0,3,1
2015,12,17,18,5,1.0,0,3,1
2015,12,17,19,6,0.8333333333333334,0,3,1
2015,12,17,20,6,1.0,0,3,1
2015,12,17,21,1,1.0,0,3,1
2015,12,17,22,3,1.0,0,3,1
2015,12,17,23,3,1.0,0,3,1
2015,12,18,1,1,0.0,0,4,1
2015,12,18,5,1,1.0,0,4,1
2015,12,18,6,3,1.0,0,4,1
2015,12,18,7,8,1.0,0,4,1
2015,12,18,8,19,1.0,0,4,1
2015,12,18,9,8,1.0,0,4,1
2015,12,18,10,4,1.0,0,4,1
2015,12,18,11,9,0.7777777777777778,0,4,1
2015,12,18,12,5,1.0,0,4,1
2015,12,18,13,6,0.6666666666666666,0,4,1
2015,12,18,15,14,1.0,0,4,1
2015,12,18,16,9,1.0,0,4,1
2015,12,18,17,16,1.0,0,4,1
2015,12,18,18,16,1.0,0,4,1
2015,12,18,19,5,0.8,0,4,1
2015,12,18,20,1,1.0,0,4,1
2015,12,18,21,2,1.0,0,4,1
2015,12,18,22,1,1.0,0,4,1
2015,12,18,23,1,1.0,0,4,1
2015,12,19,0,1,1.0,0,5,0
2015,12,19,1,1,1.0,0,5,0
2015,12,19,7,1,1.0,0,5,0
2015,12,19,8,2,0.5,0,5,0
2015,12,19,9,5,0.8,0,5,0
2015,12,19,10,3,1.0,0,5,0
2015,12,19,11,2,1.0,0,5,0
2015,12,19,12,11,1.0,0,5,0
2015,12,19,13,8,0.375,0,5,0
2015,12,19,14,11,0.7272727272727273,0,5,0
2015,12,19,15,10,0.8,0,5,0
2015,12,19,16,5,1.0,0,5,0
2015,12,19,17,3,1.0,0,5,0
2015,12,19,18,3,1.0,0,5,0
2015,12,19,19,3,1.0,0,5,0
2015,12,19,20,1,1.0,0,5,0
2015,12,19,21,1,1.0,0,5,0
2015,12,19,22,1,1.0,0,5,0
2015,12,19,23,2,0.5,0,5,0
2015,12,20,2,1,1.0,0,6,0
2015,12,20,7,3,1.0,0,6,0
2015,12,20,8,4,1.0,0,6,0
2015,12,20,9,6,1.0,0,6,0
2015,12,20,10,4,1.0,0,6,0
2015,12,20,11,3,1.0,0,6,0
2015,12,20,12,9,0.8888888888888888,0,6,0
2015,12,20,13,7,1.0,0,6,0
2015,12,20,14,14,0.8571428571428571,0,6,0
2015,12,20,15,6,0.8333333333333334,0,6,0
2015,12,20,16,8,0.875,0,6,0
2015,12,20,17,8,0.875,0,6,0
2015,12,20,18,1,1.0,0,6,0
2015,12,20,19,2,0.5,0,6,0
2015,12,20,20,2,0.5,0,6,0
2015,12,20,21,2,1.0,0,6,0
2015,12,20,22,2,1.0,0,6,0
2015,12,21,5,2,1.0,0,0,1
2015,12,21,6,3,1.0,0,0,1
2015,12,21,7,7,1.0,0,0,1
2015,12,21,8,13,1.0,0,0,1
2015,12,21,9,7,1.0,0,0,1
2015,12,21,10,12,0.75,0,0,1
2015,12,21,11,7,1.0,0,0,1
2015,12,21,12,4,1.0,0,0,1
2015,12,21,13,7,0.8571428571428571,0,0,1
2015,12,21,14,9,1.0,0,0,1
2015,12,21,15,12,1.0,0,0,1
2015,12,21,16,15,0.6,0,0,1
2015,12,21,17,16,1.0,0,0,1
2015,12,21,18,17,1.0,0,0,1
2015,12,21,19,12,1.0,0,0,1
2015,12,21,20,8,1.0,0,0,1
2015,12,21,21,8,1.0,0,0,1
2015,12,21,22,3,1.0,0,0,1
2015,12,22,0,2,1.0,0,1,1
2015,12,22,1,2,1.0,0,1,1
2015,12,22,5,1,1.0,0,1,1
2015,12,22,6,3,1.0,0,1,1
2015,12,22,7,7,1.0,0,1,1
2015,12,22,8,8,1.0,0,1,1
2015,12,22,9,5,1.0,0,1,1
2015,12,22,10,3,1.0,0,1,1
2015,12,22,11,1,1.0,0,1,1
2015,12,22,12,1,1.0,0,1,1
2015,12,22,13,6,1.0,0,1,1
2015,12,22,14,2,1.0,0,1,1
2015,12,22,15,9,0.7777777777777778,0,1,1
2015,12,22,16,9,1.0,0,1,1
2015,12,22,17,19,0.9473684210526316,0,1,1
2015,12,22,18,11,0.8181818181818182,0,1,1
2015,12,22,19,8,1.0,0,1,1
2015,12,22,20,4,1.0,0,1,1
2015,12,22,21,5,1.0,0,1,1
2015,12,22,22,4,1.0,0,1,1
2015,12,23,6,4,1.0,0,2,1
2015,12,23,7,8,1.0,0,2,1
2015,12,23,8,8,1.0,0,2,1
2015,12,23,9,6,1.0,0,2,1
2015,12,23,10,8,1.0,0,2,1
2015,12,23,11,5,1.0,0,2,1
2015,12,23,12,5,1.0,0,2,1
2015,12,23,13,8,1.0,0,2,1
2015,12,23,14,2,0.5,0,2,1
2015,12,23,15,4,1.0,0,2,1
2015,12,23,16,2,1.0,0,2,1
2015,12,23,17,2,1.0,0,2,1
2015,12,23,18,4,1.0,0,2,1
2015,12,23,19,2,1.0,0,2,1
2015,12,23,21,2,1.0,0,2,1
2015,12,24,7,6,1.0,0,3,1
2015,12,24,8,7,0.7142857142857143,0,3,1
2015,12,24,9,5,0.6,0,3,1
2015,12,24,10,14,0.7142857142857143,0,3,1
2015,12,24,11,6,1.0,0,3,1
2015,12,24,12,13,0.6153846153846154,0,3,1
2015,12,24,13,7,1.0,0,3,1
2015,12,24,14,8,0.625,0,3,1
2015,12,24,15,11,0.7272727272727273,0,3,1
2015,12,24,16,13,0.6923076923076923,0,3,1
2015,12,24,17,7,0.7142857142857143,0,3,1
2015,12,24,18,6,0.6666666666666666,0,3,1
2015,12,24,19,3,0.6666666666666666,0,3,1
2015,12,24,21,2,1.0,0,3,1
2015,12,24,22,1,1.0,0,3,1
2015,12,25,1,2,0.5,1,4,0
2015,12,25,2,1,1.0,1,4,0
2015,12,25,4,2,0.5,1,4,0
2015,12,25,7,1,1.0,1,4,0
2015,12,25,8,3,1.0,1,4,0
2015,12,25,9,5,1.0,1,4,0
2015,12,25,10,7,0.7142857142857143,1,4,0
2015,12,25,11,19,0.5789473684210527,1,4,0
2015,12,25,12,14,0.5714285714285714,1,4,0
2015,12,25,13,11,0.4545454545454545,1,4,0
2015,12,25,14,17,0.5294117647058824,1,4,0
2015,12,25,15,17,0.4117647058823529,1,4,0
2015,12,25,16,20,0.25,1,4,0
2015,12,25,17,4,0.5,1,4,0
2015,12,25,18,1,1.0,1,4,0
2015,12,25,20,4,0.25,1,4,0
2015,12,25,22,3,0.3333333333333333,1,4,0
2015,12,26,1,2,1.0,0,5,0
2015,12,26,7,3,1.0,0,5,0
2015,12,26,8,3,1.0,0,5,0
2015,12,26,9,8,0.75,0,5,0
2015,12,26,10,7,0.4285714285714285,0,5,0
2015,12,26,11,12,0.3333333333333333,0,5,0
2015,12,26,12,6,0.8333333333333334,0,5,0
2015,12,26,13,11,0.0909090909090909,0,5,0
2015,12,26,14,12,0.5,0,5,0
2015,12,26,15,11,0.6363636363636364,0,5,0
2015,12,26,16,10,0.6,0,5,0
2015,12,26,17,9,0.5555555555555556,0,5,0
2015,12,26,19,3,1.0,0,5,0
2015,12,26,22,7,1.0,0,5,0
2015,12,27,7,2,1.0,0,6,0
2015,12,27,8,1,1.0,0,6,0
2015,12,27,9,2,0.5,0,6,0
2015,12,27,10,5,0.6,0,6,0
2015,12,27,11,8,0.5,0,6,0
2015,12,27,12,13,0.4615384615384615,0,6,0
2015,12,27,13,12,0.3333333333333333,0,6,0
2015,12,27,14,7,1.0,0,6,0
2015,12,27,15,12,0.5833333333333334,0,6,0
2015,12,27,16,7,0.7142857142857143,0,6,0
2015,12,27,17,6,0.6666666666666666,0,6,0
2015,12,27,18,8,0.375,0,6,0
2015,12,27,19,4,1.0,0,6,0
2015,12,27,21,2,1.0,0,6,0
2015,12,27,22,1,1.0,0,6,0
2015,12,28,1,1,1.0,0,0,1
2015,12,28,2,1,1.0,0,0,1
2015,12,28,6,4,1.0,0,0,1
2015,12,28,7,6,1.0,0,0,1
2015,12,28,8,5,1.0,0,0,1
2015,12,28,9,7,1.0,0,0,1
2015,12,28,10,5,1.0,0,0,1
2015,12,28,11,4,1.0,0,0,1
2015,12,28,12,12,0.5833333333333334,0,0,1
2015,12,28,13,9,0.7777777777777778,0,0,1
2015,12,28,14,5,1.0,0,0,1
2015,12,28,15,9,0.6666666666666666,0,0,1
2015,12,28,16,11,0.8181818181818182,0,0,1
2015,12,28,17,8,1.0,0,0,1
2015,12,28,18,5,1.0,0,0,1
2015,12,28,19,2,1.0,0,0,1
2015,12,28,20,2,1.0,0,0,1
2015,12,28,21,1,1.0,0,0,1
2015,12,28,22,2,1.0,0,0,1
2015,12,28,23,2,1.0,0,0,1
2015,12,29,7,1,1.0,0,1,1
2015,12,29,8,2,1.0,0,1,1
2015,12,29,9,2,1.0,0,1,1
2015,12,29,11,1,1.0,0,1,1
2015,12,29,12,3,1.0,0,1,1
2015,12,29,13,3,0.6666666666666666,0,1,1
2015,12,29,14,2,1.0,0,1,1
2015,12,29,15,6,1.0,0,1,1
2015,12,29,16,12,0.9166666666666666,0,1,1
2015,12,29,17,9,0.8888888888888888,0,1,1
2015,12,29,18,7,1.0,0,1,1
2015,12,29,19,3,1.0,0,1,1
2015,12,29,21,1,1.0,0,1,1
2015,12,29,22,1,1.0,0,1,1
2015,12,30,6,1,1.0,0,2,1
2015,12,30,7,4,1.0,0,2,1
2015,12,30,8,7,1.0,0,2,1
2015,12,30,9,10,1.0,0,2,1
2015,12,30,10,9,0.7777777777777778,0,2,1
2015,12,30,11,10,0.8,0,2,1
2015,12,30,12,14,0.8571428571428571,0,2,1
2015,12,30,13,13,0.6923076923076923,0,2,1
2015,12,30,14,4,0.5,0,2,1
2015,12,30,15,12,0.75,0,2,1
2015,12,30,16,11,1.0,0,2,1
2015,12,30,17,10,1.0,0,2,1
2015,12,30,18,5,1.0,0,2,1
2015,12,30,19,3,1.0,0,2,1
2015,12,30,20,3,1.0,0,2,1
2015,12,30,21,7,1.0,0,2,1
2015,12,31,2,1,1.0,0,3,1
2015,12,31,5,1,1.0,0,3,1
2015,12,31,7,3,1.0,0,3,1
2015,12,31,8,8,0.875,0,3,1
2015,12,31,9,8,1.0,0,3,1
2015,12,31,10,10,0.6,0,3,1
2015,12,31,11,8,0.75,0,3,1
2015,12,31,12,10,0.8,0,3,1
2015,12,31,13,10,0.7,0,3,1
2015,12,31,14,23,0.8260869565217391,0,3,1
2015,12,31,15,7,0.8571428571428571,0,3,1
2015,12,31,16,9,0.8888888888888888,0,3,1
2015,12,31,17,5,0.6,0,3,1
2015,12,31,18,5,1.0,0,3,1
2015,12,31,19,3,1.0,0,3,1
2015,12,31,20,1,1.0,0,3,1
2015,12,31,21,3,1.0,0,3,1
2015,12,31,22,1,1.0,0,3,1
2016,1,1,0,1,1.0,1,4,0
2016,1,1,1,2,1.0,1,4,0
2016,1,1,8,2,1.0,1,4,0
2016,1,1,10,5,0.4,1,4,0
2016,1,1,11,7,1.0,1,4,0
2016,1,1,12,7,0.7142857142857143,1,4,0
2016,1,1,13,10,0.7,1,4,0
2016,1,1,14,14,0.2857142857142857,1,4,0
2016,1,1,15,11,0.3636363636363636,1,4,0
2016,1,1,16,13,0.2307692307692307,1,4,0
2016,1,1,17,1,1.0,1,4,0
2016,1,1,18,1,1.0,1,4,0
2016,1,1,19,2,1.0,1,4,0
2016,1,1,20,2,1.0,1,4,0
2016,1,1,22,1,1.0,1,4,0
2016,1,1,23,1,1.0,1,4,0
2016,1,2,8,6,1.0,0,5,0
2016,1,2,9,7,0.7142857142857143,0,5,0
2016,1,2,10,5,0.8,0,5,0
2016,1,2,11,4,1.0,0,5,0
2016,1,2,12,9,0.8888888888888888,0,5,0
2016,1,2,13,15,0.4666666666666667,0,5,0
2016,1,2,14,5,0.8,0,5,0
2016,1,2,15,15,0.7333333333333333,0,5,0
2016,1,2,16,4,1.0,0,5,0
2016,1,2,17,4,1.0,0,5,0
2016,1,2,18,5,1.0,0,5,0
2016,1,2,19,6,1.0,0,5,0
2016,1,2,20,1,1.0,0,5,0
2016,1,2,23,1,1.0,0,5,0
2016,1,3,8,3,1.0,0,6,0
2016,1,3,9,5,0.8,0,6,0
2016,1,3,10,7,0.7142857142857143,0,6,0
2016,1,3,11,6,0.8333333333333334,0,6,0
2016,1,3,12,7,0.8571428571428571,0,6,0
2016,1,3,13,11,1.0,0,6,0
2016,1,3,14,9,0.6666666666666666,0,6,0
2016,1,3,15,15,0.4,0,6,0
2016,1,3,16,7,1.0,0,6,0
2016,1,3,17,5,1.0,0,6,0
2016,1,3,18,1,1.0,0,6,0
2016,1,3,19,4,1.0,0,6,0
2016,1,3,20,1,1.0,0,6,0
2016,1,3,22,1,1.0,0,6,0
2016,1,4,6,2,1.0,0,0,1
2016,1,4,7,7,1.0,0,0,1
2016,1,4,8,10,1.0,0,0,1
2016,1,4,9,3,1.0,0,0,1
2016,1,4,14,3,0.6666666666666666,0,0,1
2016,1,4,15,4,1.0,0,0,1
2016,1,4,16,5,1.0,0,0,1
2016,1,4,17,10,0.8,0,0,1
2016,1,4,18,17,1.0,0,0,1
2016,1,4,19,7,1.0,0,0,1
2016,1,4,20,2,1.0,0,0,1
2016,1,4,21,1,1.0,0,0,1
2016,1,5,6,2,1.0,0,1,1
2016,1,5,7,6,1.0,0,1,1
2016,1,5,8,6,1.0,0,1,1
2016,1,5,9,3,1.0,0,1,1
2016,1,5,10,1,1.0,0,1,1
2016,1,5,13,1,1.0,0,1,1
2016,1,5,14,4,1.0,0,1,1
2016,1,5,15,6,1.0,0,1,1
2016,1,5,16,6,1.0,0,1,1
2016,1,5,17,11,1.0,0,1,1
2016,1,5,18,10,0.9,0,1,1
2016,1,5,19,6,1.0,0,1,1
2016,1,5,20,6,1.0,0,1,1
2016,1,5,21,1,1.0,0,1,1
2016,1,5,23,1,1.0,0,1,1
2016,1,6,6,1,1.0,0,2,1
2016,1,6,7,6,1.0,0,2,1
2016,1,6,8,13,1.0,0,2,1
2016,1,6,9,6,1.0,0,2,1
2016,1,6,10,4,1.0,0,2,1
2016,1,6,11,4,1.0,0,2,1
2016,1,6,12,5,0.4,0,2,1
2016,1,6,13,9,0.3333333333333333,0,2,1
2016,1,6,14,8,0.875,0,2,1
2016,1,6,15,10,1.0,0,2,1
2016,1,6,16,5,1.0,0,2,1
2016,1,6,17,17,0.8823529411764706,0,2,1
2016,1,6,18,15,1.0,0,2,1
2016,1,6,19,7,1.0,0,2,1
2016,1,6,20,7,1.0,0,2,1
2016,1,6,21,1,1.0,0,2,1
2016,1,6,22,1,1.0,0,2,1
2016,1,7,6,3,1.0,0,3,1
2016,1,7,7,12,1.0,0,3,1
2016,1,7,8,13,1.0,0,3,1
2016,1,7,9,6,1.0,0,3,1
2016,1,7,10,5,1.0,0,3,1
2016,1,7,11,5,0.6,0,3,1
2016,1,7,12,6,0.6666666666666666,0,3,1
2016,1,7,13,3,1.0,0,3,1
2016,1,7,14,13,0.6153846153846154,0,3,1
2016,1,7,15,13,0.5384615384615384,0,3,1
2016,1,7,16,6,1.0,0,3,1
2016,1,7,17,16,1.0,0,3,1
2016,1,7,18,27,1.0,0,3,1
2016,1,7,19,8,1.0,0,3,1
2016,1,7,20,3,1.0,0,3,1
2016,1,7,21,3,0.6666666666666666,0,3,1
2016,1,7,22,1,1.0,0,3,1
2016,1,7,23,1,1.0,0,3,1
2016,1,8,5,1,1.0,0,4,1
2016,1,8,6,3,1.0,0,4,1
2016,1,8,7,10,1.0,0,4,1
2016,1,8,8,13,1.0,0,4,1
2016,1,8,9,12,1.0,0,4,1
2016,1,8,10,6,1.0,0,4,1
2016,1,8,11,2,1.0,0,4,1
2016,1,8,12,8,0.875,0,4,1
2016,1,8,13,7,0.7142857142857143,0,4,1
2016,1,8,14,12,0.75,0,4,1
2016,1,8,15,8,0.75,0,4,1
2016,1,8,16,4,1.0,0,4,1
2016,1,8,17,20,0.9,0,4,1
2016,1,8,18,21,1.0,0,4,1
2016,1,8,19,9,1.0,0,4,1
2016,1,8,20,6,1.0,0,4,1
2016,1,8,21,6,1.0,0,4,1
2016,1,8,22,5,1.0,0,4,1
2016,1,9,0,1,0.0,0,5,0
2016,1,9,8,9,0.8888888888888888,0,5,0
2016,1,9,9,5,1.0,0,5,0
2016,1,9,10,8,1.0,0,5,0
2016,1,9,11,4,1.0,0,5,0
2016,1,9,12,14,1.0,0,5,0
2016,1,9,13,18,0.8888888888888888,0,5,0
2016,1,9,14,8,1.0,0,5,0
2016,1,9,15,9,0.6666666666666666,0,5,0
2016,1,9,16,12,0.9166666666666666,0,5,0
2016,1,9,17,14,0.5714285714285714,0,5,0
2016,1,9,18,5,1.0,0,5,0
2016,1,9,19,16,0.6875,0,5,0
2016,1,9,20,4,1.0,0,5,0
2016,1,9,22,1,1.0,0,5,0
2016,1,9,23,1,0.0,0,5,0
2016,1,10,0,1,1.0,0,6,0
2016,1,10,1,1,1.0,0,6,0
2016,1,10,10,1,1.0,0,6,0
2016,1,10,11,2,1.0,0,6,0
2016,1,10,12,10,1.0,0,6,0
2016,1,10,13,8,1.0,0,6,0
2016,1,10,14,8,1.0,0,6,0
2016,1,10,15,15,0.7333333333333333,0,6,0
2016,1,10,16,13,1.0,0,6,0
2016,1,10,17,3,1.0,0,6,0
2016,1,10,18,4,1.0,0,6,0
2016,1,10,19,1,1.0,0,6,0
2016,1,10,20,2,1.0,0,6,0
2016,1,10,23,1,1.0,0,6,0
2016,1,11,6,3,1.0,0,0,1
2016,1,11,7,9,1.0,0,0,1
2016,1,11,8,11,1.0,0,0,1
2016,1,11,10,1,1.0,0,0,1
2016,1,11,11,6,1.0,0,0,1
2016,1,11,12,2,0.0,0,0,1
2016,1,11,14,3,1.0,0,0,1
2016,1,11,15,9,1.0,0,0,1
2016,1,11,16,4,1.0,0,0,1
2016,1,11,17,15,1.0,0,0,1
2016,1,11,18,15,1.0,0,0,1
2016,1,11,19,5,1.0,0,0,1
2016,1,11,20,11,1.0,0,0,1
2016,1,11,21,3,1.0,0,0,1
2016,1,12,6,2,1.0,0,1,1
2016,1,12,7,10,1.0,0,1,1
2016,1,12,8,13,1.0,0,1,1
2016,1,12,9,7,1.0,0,1,1
2016,1,12,10,3,1.0,0,1,1
2016,1,12,11,1,1.0,0,1,1
2016,1,12,12,3,1.0,0,1,1
2016,1,12,13,5,1.0,0,1,1
2016,1,12,14,4,1.0,0,1,1
2016,1,12,15,8,0.875,0,1,1
2016,1,12,16,7,1.0,0,1,1
2016,1,12,17,13,1.0,0,1,1
2016,1,12,18,14,0.9285714285714286,0,1,1
2016,1,12,19,12,1.0,0,1,1
2016,1,12,20,4,1.0,0,1,1
2016,1,12,21,2,1.0,0,1,1
2016,1,12,22,2,1.0,0,1,1
2016,1,13,6,4,1.0,0,2,1
2016,1,13,7,7,1.0,0,2,1
2016,1,13,8,8,1.0,0,2,1
2016,1,13,9,4,1.0,0,2,1
2016,1,13,10,2,1.0,0,2,1
2016,1,13,11,1,1.0,0,2,1
2016,1,13,12,6,1.0,0,2,1
2016,1,13,13,2,1.0,0,2,1
2016,1,13,14,7,1.0,0,2,1
2016,1,13,15,5,1.0,0,2,1
2016,1,13,16,4,1.0,0,2,1
2016,1,13,17,8,1.0,0,2,1
2016,1,13,18,16,0.9375,0,2,1
2016,1,13,19,4,1.0,0,2,1
2016,1,13,20,5,1.0,0,2,1
2016,1,13,21,1,1.0,0,2,1
2016,1,14,6,2,1.0,0,3,1
2016,1,14,7,8,1.0,0,3,1
2016,1,14,8,14,0.9285714285714286,0,3,1
2016,1,14,9,7,1.0,0,3,1
2016,1,14,10,3,1.0,0,3,1
2016,1,14,11,4,1.0,0,3,1
2016,1,14,12,6,1.0,0,3,1
2016,1,14,13,3,1.0,0,3,1
2016,1,14,14,4,1.0,0,3,1
2016,1,14,15,6,1.0,0,3,1
2016,1,14,16,10,1.0,0,3,1
2016,1,14,17,10,1.0,0,3,1
2016,1,14,18,19,1.0,0,3,1
2016,1,14,19,8,1.0,0,3,1
2016,1,14,20,5,1.0,0,3,1
2016,1,14,21,2,1.0,0,3,1
2016,1,14,22,1,1.0,0,3,1
2016,1,14,23,3,1.0,0,3,1
2016,1,15,6,1,1.0,0,4,1
2016,1,15,7,7,1.0,0,4,1
2016,1,15,8,20,1.0,0,4,1
2016,1,15,9,10,1.0,0,4,1
2016,1,15,10,5,1.0,0,4,1
2016,1,15,11,4,1.0,0,4,1
2016,1,15,12,6,0.8333333333333334,0,4,1
2016,1,15,13,3,1.0,0,4,1
2016,1,15,14,9,1.0,0,4,1
2016,1,15,15,17,0.7647058823529411,0,4,1
2016,1,15,16,12,0.8333333333333334,0,4,1
2016,1,15,17,19,0.8947368421052632,0,4,1
2016,1,15,18,10,1.0,0,4,1
2016,1,15,19,6,1.0,0,4,1
2016,1,15,20,4,1.0,0,4,1
2016,1,15,21,5,0.8,0,4,1
2016,1,15,22,3,1.0,0,4,1
2016,1,15,23,2,1.0,0,4,1
2016,1,16,0,2,0.0,0,5,0
2016,1,16,8,2,1.0,0,5,0
2016,1,16,9,2,1.0,0,5,0
2016,1,16,10,5,1.0,0,5,0
2016,1,16,11,12,0.9166666666666666,0,5,0
2016,1,16,12,10,1.0,0,5,0
2016,1,16,13,11,0.6363636363636364,0,5,0
2016,1,16,14,22,0.5909090909090909,0,5,0
2016,1,16,15,19,0.5263157894736842,0,5,0
2016,1,16,16,11,0.8181818181818182,0,5,0
2016,1,16,17,6,1.0,0,5,0
2016,1,16,18,3,1.0,0,5,0
2016,1,16,19,3,1.0,0,5,0
2016,1,16,20,4,1.0,0,5,0
2016,1,16,21,5,1.0,0,5,0
2016,1,16,22,2,1.0,0,5,0
2016,1,16,23,3,1.0,0,5,0
2016,1,17,2,2,1.0,0,6,0
2016,1,17,7,1,1.0,0,6,0
2016,1,17,8,4,1.0,0,6,0
2016,1,17,9,3,1.0,0,6,0
2016,1,17,10,3,1.0,0,6,0
2016,1,17,11,5,0.8,0,6,0
2016,1,17,12,10,0.7,0,6,0
2016,1,17,13,4,1.0,0,6,0
2016,1,17,14,8,0.75,0,6,0
2016,1,17,15,3,1.0,0,6,0
2016,1,17,16,4,1.0,0,6,0
2016,1,17,17,3,1.0,0,6,0
2016,1,17,18,4,1.0,0,6,0
2016,1,17,21,1,1.0,0,6,0
2016,1,18,7,3,1.0,1,0,0
2016,1,18,8,1,1.0,1,0,0
2016,1,18,9,1,1.0,1,0,0
2016,1,18,10,5,1.0,1,0,0
2016,1,18,12,3,0.6666666666666666,1,0,0
2016,1,18,13,5,1.0,1,0,0
2016,1,18,14,7,0.8571428571428571,1,0,0
2016,1,18,15,4,0.75,1,0,0
2016,1,18,16,4,1.0,1,0,0
2016,1,18,17,3,1.0,1,0,0
2016,1,18,18,3,1.0,1,0,0
2016,1,18,19,1,1.0,1,0,0
2016,1,18,20,3,1.0,1,0,0
2016,1,18,21,2,1.0,1,0,0
2016,1,19,6,1,1.0,0,1,1
2016,1,19,7,4,1.0,0,1,1
2016,1,19,8,6,1.0,0,1,1
2016,1,19,9,4,1.0,0,1,1
2016,1,19,10,2,1.0,0,1,1
2016,1,19,11,1,1.0,0,1,1
2016,1,19,12,1,1.0,0,1,1
2016,1,19,13,2,1.0,0,1,1
2016,1,19,14,2,1.0,0,1,1
2016,1,19,15,5,1.0,0,1,1
2016,1,19,16,1,1.0,0,1,1
2016,1,19,17,13,1.0,0,1,1
2016,1,19,18,10,1.0,0,1,1
2016,1,19,19,5,1.0,0,1,1
2016,1,19,20,1,1.0,0,1,1
2016,1,19,22,1,1.0,0,1,1
2016,1,20,5,1,1.0,0,2,1
2016,1,20,6,4,1.0,0,2,1
2016,1,20,7,5,1.0,0,2,1
2016,1,20,8,11,1.0,0,2,1
2016,1,20,9,10,1.0,0,2,1
2016,1,20,10,2,1.0,0,2,1
2016,1,20,11,6,0.6666666666666666,0,2,1
2016,1,20,12,3,1.0,0,2,1
2016,1,20,13,2,1.0,0,2,1
2016,1,20,14,5,0.8,0,2,1
2016,1,20,15,8,1.0,0,2,1
2016,1,20,16,7,0.7142857142857143,0,2,1
2016,1,20,17,11,1.0,0,2,1
2016,1,20,18,15,1.0,0,2,1
2016,1,20,19,12,1.0,0,2,1
2016,1,20,20,5,1.0,0,2,1
2016,1,20,21,2,1.0,0,2,1
2016,1,20,23,1,0.0,0,2,1
2016,1,21,5,1,1.0,0,3,1
2016,1,21,6,2,1.0,0,3,1
2016,1,21,7,8,1.0,0,3,1
2016,1,21,8,10,1.0,0,3,1
2016,1,21,9,7,0.8571428571428571,0,3,1
2016,1,21,10,5,0.8,0,3,1
2016,1,21,11,9,1.0,0,3,1
2016,1,21,12,5,1.0,0,3,1
2016,1,21,13,4,1.0,0,3,1
2016,1,21,14,1,1.0,0,3,1
2016,1,21,15,8,1.0,0,3,1
2016,1,21,16,6,1.0,0,3,1
2016,1,21,17,6,1.0,0,3,1
2016,1,21,18,9,1.0,0,3,1
2016,1,21,19,2,1.0,0,3,1
2016,1,21,20,5,1.0,0,3,1
2016,1,21,21,3,1.0,0,3,1
2016,1,21,22,2,1.0,0,3,1
2016,1,22,6,2,1.0,0,4,1
2016,1,22,7,5,1.0,0,4,1
2016,1,22,8,8,1.0,0,4,1
2016,1,22,9,4,0.75,0,4,1
2016,1,22,10,4,1.0,0,4,1
2016,1,22,11,4,1.0,0,4,1
2016,1,22,12,2,1.0,0,4,1
2016,1,22,13,3,1.0,0,4,1
2016,1,22,14,5,1.0,0,4,1
2016,1,22,15,5,1.0,0,4,1
2016,1,22,16,7,1.0,0,4,1
2016,1,22,17,15,1.0,0,4,1
2016,1,22,18,14,1.0,0,4,1
2016,1,22,19,5,1.0,0,4,1
2016,1,22,20,3,1.0,0,4,1
2016,1,22,21,1,1.0,0,4,1
2016,1,22,22,3,1.0,0,4,1
2016,1,27,6,1,1.0,0,2,1
2016,1,27,7,1,1.0,0,2,1
2016,1,27,8,9,1.0,0,2,1
2016,1,27,9,5,1.0,0,2,1
2016,1,27,10,1,1.0,0,2,1
2016,1,27,12,2,1.0,0,2,1
2016,1,27,13,3,1.0,0,2,1
2016,1,27,14,1,1.0,0,2,1
2016,1,27,15,1,1.0,0,2,1
2016,1,27,17,4,1.0,0,2,1
2016,1,27,18,6,1.0,0,2,1
2016,1,27,19,1,1.0,0,2,1
2016,1,27,21,1,1.0,0,2,1
2016,1,28,6,1,1.0,0,3,1
2016,1,28,7,5,1.0,0,3,1
2016,1,28,8,8,1.0,0,3,1
2016,1,28,9,6,1.0,0,3,1
2016,1,28,10,3,1.0,0,3,1
2016,1,28,11,4,1.0,0,3,1
2016,1,28,12,5,0.6,0,3,1
2016,1,28,13,4,1.0,0,3,1
2016,1,28,14,5,1.0,0,3,1
