year,month,day,hour,ausleihen,subs,subrate,holidays,weekday,workday
2015,1,1,2,1,1,1.0,1,3,0
2015,1,1,10,3,3,1.0,1,3,0
2015,1,1,11,3,3,1.0,1,3,0
2015,1,1,12,2,2,1.0,1,3,0
2015,1,1,13,5,2,0.4,1,3,0
2015,1,1,14,3,3,1.0,1,3,0
2015,1,1,15,2,2,1.0,1,3,0
2015,1,1,16,7,4,0.5714285714285714,1,3,0
2015,1,1,17,2,1,0.5,1,3,0
2015,1,1,22,1,1,1.0,1,3,0
2015,1,1,23,1,1,1.0,1,3,0
2015,1,2,8,4,4,1.0,0,4,1
2015,1,2,9,5,5,1.0,0,4,1
2015,1,2,10,6,1,0.16666666666666666,0,4,1
2015,1,2,12,2,2,1.0,0,4,1
2015,1,2,13,8,6,0.75,0,4,1
2015,1,2,14,11,11,1.0,0,4,1
2015,1,2,15,7,7,1.0,0,4,1
2015,1,2,16,6,6,1.0,0,4,1
2015,1,2,17,6,6,1.0,0,4,1
2015,1,2,18,4,4,1.0,0,4,1
2015,1,3,8,1,1,1.0,0,5,0
2015,1,3,10,2,2,1.0,0,5,0
2015,1,3,11,10,8,0.8,0,5,0
2015,1,3,12,6,5,0.8333333333333334,0,5,0
2015,1,3,13,2,2,1.0,0,5,0
2015,1,3,16,3,3,1.0,0,5,0
2015,1,3,18,1,1,1.0,0,5,0
2015,1,3,23,1,1,1.0,0,5,0
2015,1,4,6,1,0,0.0,0,6,0
2015,1,4,9,1,1,1.0,0,6,0
2015,1,4,10,2,2,1.0,0,6,0
2015,1,4,11,6,4,0.6666666666666666,0,6,0
2015,1,4,12,8,8,1.0,0,6,0
2015,1,4,13,2,2,1.0,0,6,0
2015,1,4,14,5,5,1.0,0,6,0
2015,1,4,15,2,2,1.0,0,6,0
2015,1,4,16,8,8,1.0,0,6,0
2015,1,4,17,4,4,1.0,0,6,0
2015,1,4,19,1,1,1.0,0,6,0
2015,1,4,20,1,1,1.0,0,6,0
2015,1,4,22,1,1,1.0,0,6,0
2015,1,5,1,1,1,1.0,0,0,1
2015,1,5,6,5,5,1.0,0,0,1
2015,1,5,7,4,4,1.0,0,0,1
2015,1,5,8,12,11,0.9166666666666666,0,0,1
2015,1,5,9,4,4,1.0,0,0,1
2015,1,5,10,3,3,1.0,0,0,1
2015,1,5,11,2,2,1.0,0,0,1
2015,1,5,12,4,4,1.0,0,0,1
2015,1,5,13,1,1,1.0,0,0,1
2015,1,5,14,2,2,1.0,0,0,1
2015,1,5,15,8,8,1.0,0,0,1
2015,1,5,16,3,3,1.0,0,0,1
2015,1,5,17,10,9,0.9,0,0,1
2015,1,5,18,10,10,1.0,0,0,1
2015,1,5,19,4,4,1.0,0,0,1
2015,1,5,20,1,1,1.0,0,0,1
2015,1,5,21,2,2,1.0,0,0,1
2015,1,6,4,2,2,1.0,0,1,1
2015,1,6,7,7,7,1.0,0,1,1
2015,1,6,8,4,4,1.0,0,1,1
2015,1,6,9,3,3,1.0,0,1,1
2015,1,6,10,1,1,1.0,0,1,1
2015,1,6,11,3,3,1.0,0,1,1
2015,1,6,12,2,2,1.0,0,1,1
2015,1,6,14,1,1,1.0,0,1,1
2015,1,6,16,4,4,1.0,0,1,1
2015,1,6,17,7,7,1.0,0,1,1
2015,1,6,18,3,3,1.0,0,1,1
2015,1,6,19,4,4,1.0,0,1,1
2015,1,6,20,1,1,1.0,0,1,1
2015,1,6,21,3,3,1.0,0,1,1
2015,1,7,7,2,2,1.0,0,2,1
2015,1,7,8,5,5,1.0,0,2,1
2015,1,7,9,2,2,1.0,0,2,1
2015,1,7,10,1,1,1.0,0,2,1
2015,1,7,11,2,2,1.0,0,2,1
2015,1,7,12,1,1,1.0,0,2,1
2015,1,7,13,1,1,1.0,0,2,1
2015,1,7,14,1,1,1.0,0,2,1
2015,1,7,15,1,1,1.0,0,2,1
2015,1,7,16,2,2,1.0,0,2,1
2015,1,7,17,4,4,1.0,0,2,1
2015,1,7,18,1,1,1.0,0,2,1
2015,1,7,21,1,1,1.0,0,2,1
2015,1,7,23,1,1,1.0,0,2,1
2015,1,8,7,4,4,1.0,0,3,1
2015,1,8,8,4,4,1.0,0,3,1
2015,1,8,9,1,1,1.0,0,3,1
2015,1,8,11,1,1,1.0,0,3,1
2015,1,8,13,2,2,1.0,0,3,1
2015,1,8,14,1,1,1.0,0,3,1
2015,1,8,15,2,2,1.0,0,3,1
2015,1,8,16,3,3,1.0,0,3,1
2015,1,8,17,5,5,1.0,0,3,1
2015,1,8,18,3,3,1.0,0,3,1
2015,1,8,19,1,1,1.0,0,3,1
2015,1,8,20,2,2,1.0,0,3,1
2015,1,8,21,1,1,1.0,0,3,1
2015,1,9,7,1,1,1.0,0,4,1
2015,1,9,8,1,1,1.0,0,4,1
2015,1,9,11,1,1,1.0,0,4,1
2015,1,9,12,1,1,1.0,0,4,1
2015,1,9,14,3,3,1.0,0,4,1
2015,1,9,16,4,4,1.0,0,4,1
2015,1,9,17,5,4,0.8,0,4,1
2015,1,9,18,4,4,1.0,0,4,1
2015,1,9,19,1,1,1.0,0,4,1
2015,1,9,20,2,2,1.0,0,4,1
2015,1,9,21,1,1,1.0,0,4,1
2015,1,10,4,1,1,1.0,0,5,0
2015,1,10,7,1,1,1.0,0,5,0
2015,1,10,9,3,2,0.6666666666666666,0,5,0
2015,1,10,10,2,2,1.0,0,5,0
2015,1,10,11,1,0,0.0,0,5,0
2015,1,10,12,2,2,1.0,0,5,0
2015,1,10,13,2,2,1.0,0,5,0
2015,1,10,14,1,1,1.0,0,5,0
2015,1,10,15,2,2,1.0,0,5,0
2015,1,10,16,2,2,1.0,0,5,0
2015,1,10,18,1,1,1.0,0,5,0
2015,1,10,19,1,1,1.0,0,5,0
2015,1,11,8,1,1,1.0,0,6,0
2015,1,11,10,2,2,1.0,0,6,0
2015,1,11,11,1,1,1.0,0,6,0
2015,1,11,12,2,2,1.0,0,6,0
2015,1,11,13,6,6,1.0,0,6,0
2015,1,11,14,6,5,0.8333333333333334,0,6,0
2015,1,11,15,3,3,1.0,0,6,0
2015,1,11,16,11,8,0.7272727272727273,0,6,0
2015,1,11,17,5,4,0.8,0,6,0
2015,1,11,18,1,1,1.0,0,6,0
2015,1,11,19,2,2,1.0,0,6,0
2015,1,11,20,1,1,1.0,0,6,0
2015,1,11,22,1,1,1.0,0,6,0
2015,1,12,0,1,1,1.0,0,0,1
2015,1,12,7,5,5,1.0,0,0,1
2015,1,12,8,5,5,1.0,0,0,1
2015,1,12,9,3,3,1.0,0,0,1
2015,1,12,11,2,2,1.0,0,0,1
2015,1,12,15,1,1,1.0,0,0,1
2015,1,12,16,1,1,1.0,0,0,1
2015,1,12,17,5,5,1.0,0,0,1
2015,1,12,18,4,4,1.0,0,0,1
2015,1,12,19,8,8,1.0,0,0,1
2015,1,12,20,1,1,1.0,0,0,1
2015,1,12,21,3,0,0.0,0,0,1
2015,1,13,6,1,1,1.0,0,1,1
2015,1,13,7,1,1,1.0,0,1,1
2015,1,13,8,6,6,1.0,0,1,1
2015,1,13,9,3,3,1.0,0,1,1
2015,1,13,10,1,1,1.0,0,1,1
2015,1,13,12,1,1,1.0,0,1,1
2015,1,13,13,4,4,1.0,0,1,1
2015,1,13,14,4,4,1.0,0,1,1
2015,1,13,15,5,5,1.0,0,1,1
2015,1,13,16,1,1,1.0,0,1,1
2015,1,13,17,6,6,1.0,0,1,1
2015,1,13,18,7,7,1.0,0,1,1
2015,1,13,19,3,3,1.0,0,1,1
2015,1,13,20,1,1,1.0,0,1,1
2015,1,14,6,2,2,1.0,0,2,1
2015,1,14,7,4,4,1.0,0,2,1
2015,1,14,8,5,5,1.0,0,2,1
2015,1,14,9,4,4,1.0,0,2,1
2015,1,14,11,2,2,1.0,0,2,1
2015,1,14,12,4,4,1.0,0,2,1
2015,1,14,14,2,2,1.0,0,2,1
2015,1,14,15,2,2,1.0,0,2,1
2015,1,14,16,1,1,1.0,0,2,1
2015,1,14,17,13,13,1.0,0,2,1
2015,1,14,18,10,10,1.0,0,2,1
2015,1,14,19,3,3,1.0,0,2,1
2015,1,14,20,2,2,1.0,0,2,1
2015,1,15,7,5,5,1.0,0,3,1
2015,1,15,8,8,8,1.0,0,3,1
2015,1,15,9,6,6,1.0,0,3,1
2015,1,15,10,1,1,1.0,0,3,1
2015,1,15,12,2,2,1.0,0,3,1
2015,1,15,13,5,4,0.8,0,3,1
2015,1,15,14,3,2,0.6666666666666666,0,3,1
2015,1,15,15,6,6,1.0,0,3,1
2015,1,15,16,2,2,1.0,0,3,1
2015,1,15,17,5,5,1.0,0,3,1
2015,1,15,18,9,9,1.0,0,3,1
2015,1,15,19,6,6,1.0,0,3,1
2015,1,15,21,2,2,1.0,0,3,1
2015,1,15,22,3,1,0.3333333333333333,0,3,1
2015,1,16,7,3,3,1.0,0,4,1
2015,1,16,8,9,9,1.0,0,4,1
2015,1,16,9,5,5,1.0,0,4,1
2015,1,16,10,3,3,1.0,0,4,1
2015,1,16,12,3,2,0.6666666666666666,0,4,1
2015,1,16,13,3,3,1.0,0,4,1
2015,1,16,14,8,8,1.0,0,4,1
2015,1,16,15,6,6,1.0,0,4,1
2015,1,16,16,6,6,1.0,0,4,1
2015,1,16,17,7,7,1.0,0,4,1
2015,1,16,18,3,3,1.0,0,4,1
2015,1,16,19,3,3,1.0,0,4,1
2015,1,16,20,2,2,1.0,0,4,1
2015,1,16,22,1,1,1.0,0,4,1
2015,1,17,9,2,2,1.0,0,5,0
2015,1,17,10,3,3,1.0,0,5,0
2015,1,17,11,5,3,0.6,0,5,0
2015,1,17,12,2,1,0.5,0,5,0
2015,1,17,13,1,1,1.0,0,5,0
2015,1,17,14,2,2,1.0,0,5,0
2015,1,17,15,3,2,0.6666666666666666,0,5,0
2015,1,17,16,8,6,0.75,0,5,0
2015,1,17,17,5,4,0.8,0,5,0
2015,1,17,18,1,1,1.0,0,5,0
2015,1,18,15,1,1,1.0,0,6,0
2015,1,18,20,1,1,1.0,0,6,0
2015,1,19,7,1,1,1.0,1,0,0
2015,1,19,8,2,2,1.0,1,0,0
2015,1,19,9,3,3,1.0,1,0,0
2015,1,19,10,3,3,1.0,1,0,0
2015,1,19,11,4,3,0.75,1,0,0
2015,1,19,12,5,5,1.0,1,0,0
2015,1,19,13,3,3,1.0,1,0,0
2015,1,19,14,7,5,0.7142857142857143,1,0,0
2015,1,19,15,3,1,0.3333333333333333,1,0,0
2015,1,19,16,4,1,0.25,1,0,0
2015,1,19,17,4,4,1.0,1,0,0
2015,1,19,18,4,4,1.0,1,0,0
2015,1,19,19,4,4,1.0,1,0,0
2015,1,19,20,3,3,1.0,1,0,0
2015,1,19,21,1,1,1.0,1,0,0
2015,1,20,7,3,3,1.0,0,1,1
2015,1,20,8,9,9,1.0,0,1,1
2015,1,20,9,7,7,1.0,0,1,1
2015,1,20,10,4,4,1.0,0,1,1
2015,1,20,11,3,3,1.0,0,1,1
2015,1,20,12,3,3,1.0,0,1,1
2015,1,20,13,4,4,1.0,0,1,1
2015,1,20,14,4,4,1.0,0,1,1
2015,1,20,15,7,5,0.7142857142857143,0,1,1
2015,1,20,16,3,3,1.0,0,1,1
2015,1,20,17,8,8,1.0,0,1,1
2015,1,20,18,9,9,1.0,0,1,1
2015,1,20,19,4,4,1.0,0,1,1
2015,1,20,20,3,3,1.0,0,1,1
2015,1,20,21,2,2,1.0,0,1,1
2015,1,21,1,1,1,1.0,0,2,1
2015,1,21,7,2,2,1.0,0,2,1
2015,1,21,8,13,13,1.0,0,2,1
2015,1,21,9,8,7,0.875,0,2,1
2015,1,21,10,2,2,1.0,0,2,1
2015,1,21,11,1,1,1.0,0,2,1
2015,1,21,12,3,3,1.0,0,2,1
2015,1,21,13,2,2,1.0,0,2,1
2015,1,21,14,4,4,1.0,0,2,1
2015,1,21,15,5,5,1.0,0,2,1
2015,1,21,16,3,3,1.0,0,2,1
2015,1,21,17,6,6,1.0,0,2,1
2015,1,21,18,4,4,1.0,0,2,1
2015,1,21,19,5,5,1.0,0,2,1
2015,1,21,20,2,2,1.0,0,2,1
2015,1,21,21,1,1,1.0,0,2,1
2015,1,21,22,1,1,1.0,0,2,1
2015,1,22,5,1,1,1.0,0,3,1
2015,1,22,6,3,3,1.0,0,3,1
2015,1,22,7,6,6,1.0,0,3,1
2015,1,22,8,9,9,1.0,0,3,1
2015,1,22,9,4,4,1.0,0,3,1
2015,1,22,10,4,4,1.0,0,3,1
2015,1,22,11,3,3,1.0,0,3,1
2015,1,22,12,2,2,1.0,0,3,1
2015,1,22,13,3,2,0.6666666666666666,0,3,1
2015,1,22,14,4,4,1.0,0,3,1
2015,1,22,15,2,2,1.0,0,3,1
2015,1,22,16,5,3,0.6,0,3,1
2015,1,22,17,8,8,1.0,0,3,1
2015,1,22,18,2,2,1.0,0,3,1
2015,1,22,19,3,3,1.0,0,3,1
2015,1,22,20,3,3,1.0,0,3,1
2015,1,22,21,1,1,1.0,0,3,1
2015,1,22,23,2,0,0.0,0,3,1
2015,1,23,5,2,2,1.0,0,4,1
2015,1,23,6,1,1,1.0,0,4,1
2015,1,23,7,5,5,1.0,0,4,1
2015,1,23,8,9,9,1.0,0,4,1
2015,1,23,9,7,7,1.0,0,4,1
2015,1,23,10,2,2,1.0,0,4,1
2015,1,23,11,2,2,1.0,0,4,1
2015,1,23,12,1,1,1.0,0,4,1
2015,1,23,13,5,5,1.0,0,4,1
2015,1,23,14,8,8,1.0,0,4,1
2015,1,23,15,4,4,1.0,0,4,1
2015,1,23,16,8,8,1.0,0,4,1
2015,1,23,17,3,3,1.0,0,4,1
2015,1,23,18,3,3,1.0,0,4,1
2015,1,23,19,7,7,1.0,0,4,1
2015,1,23,20,2,2,1.0,0,4,1
2015,1,23,22,2,2,1.0,0,4,1
2015,1,23,23,1,1,1.0,0,4,1
2015,1,24,11,2,2,1.0,0,5,0
2015,1,24,13,3,3,1.0,0,5,0
2015,1,24,15,1,1,1.0,0,5,0
2015,1,24,18,1,1,1.0,0,5,0
2015,1,24,20,1,1,1.0,0,5,0
2015,1,25,7,1,1,1.0,0,6,0
2015,1,25,8,1,1,1.0,0,6,0
2015,1,25,9,3,3,1.0,0,6,0
2015,1,25,10,1,1,1.0,0,6,0
2015,1,25,11,7,7,1.0,0,6,0
2015,1,25,12,2,2,1.0,0,6,0
2015,1,25,13,12,11,0.9166666666666666,0,6,0
2015,1,25,14,9,8,0.8888888888888888,0,6,0
2015,1,25,15,3,2,0.6666666666666666,0,6,0
2015,1,25,16,4,2,0.5,0,6,0
2015,1,25,17,1,1,1.0,0,6,0
2015,1,25,19,3,3,1.0,0,6,0
2015,1,25,20,1,1,1.0,0,6,0
2015,1,25,22,1,1,1.0,0,6,0
2015,1,26,0,1,1,1.0,0,0,1
2015,1,26,6,3,3,1.0,0,0,1
2015,1,26,7,2,2,1.0,0,0,1
2015,1,26,8,4,4,1.0,0,0,1
2015,1,26,9,1,1,1.0,0,0,1
2015,1,26,11,2,2,1.0,0,0,1
2015,1,26,13,1,1,1.0,0,0,1
2015,1,26,14,4,4,1.0,0,0,1
2015,1,26,18,2,2,1.0,0,0,1
2015,1,27,8,1,1,1.0,0,1,1
2015,1,27,13,1,1,1.0,0,1,1
2015,1,27,15,1,1,1.0,0,1,1
2015,1,27,16,2,2,1.0,0,1,1
2015,1,27,17,1,1,1.0,0,1,1
2015,1,27,19,2,2,1.0,0,1,1
2015,1,28,6,1,1,1.0,0,2,1
2015,1,28,7,2,2,1.0,0,2,1
2015,1,28,9,1,1,1.0,0,2,1
2015,1,28,11,3,2,0.6666666666666666,0,2,1
2015,1,28,12,1,1,1.0,0,2,1
2015,1,28,13,1,1,1.0,0,2,1
2015,1,28,14,3,3,1.0,0,2,1
2015,1,28,15,1,1,1.0,0,2,1
2015,1,28,16,2,2,1.0,0,2,1
2015,1,28,17,3,3,1.0,0,2,1
2015,1,28,18,1,1,1.0,0,2,1
2015,1,28,19,3,3,1.0,0,2,1
2015,1,28,20,3,3,1.0,0,2,1
2015,1,28,21,1,1,1.0,0,2,1
2015,1,28,23,1,1,1.0,0,2,1
2015,1,29,6,2,2,1.0,0,3,1
2015,1,29,7,1,1,1.0,0,3,1
2015,1,29,8,7,7,1.0,0,3,1
2015,1,29,9,2,2,1.0,0,3,1
2015,1,29,10,2,2,1.0,0,3,1
2015,1,29,11,1,1,1.0,0,3,1
2015,1,29,12,1,1,1.0,0,3,1
2015,1,29,13,2,2,1.0,0,3,1
2015,1,29,14,1,1,1.0,0,3,1
2015,1,29,15,1,1,1.0,0,3,1
2015,1,29,16,4,4,1.0,0,3,1
2015,1,29,17,3,3,1.0,0,3,1
2015,1,29,18,1,1,1.0,0,3,1
2015,1,29,19,2,2,1.0,0,3,1
2015,1,29,21,1,1,1.0,0,3,1
2015,1,29,22,1,1,1.0,0,3,1
2015,1,30,0,1,1,1.0,0,4,1
2015,1,30,1,1,1,1.0,0,4,1
2015,1,30,5,1,1,1.0,0,4,1
2015,1,30,6,1,1,1.0,0,4,1
2015,1,30,7,3,3,1.0,0,4,1
2015,1,30,8,5,5,1.0,0,4,1
2015,1,30,9,2,2,1.0,0,4,1
2015,1,30,10,1,1,1.0,0,4,1
2015,1,30,11,2,2,1.0,0,4,1
2015,1,30,12,1,1,1.0,0,4,1
2015,1,30,13,2,2,1.0,0,4,1
2015,1,30,14,2,2,1.0,0,4,1
2015,1,30,15,2,2,1.0,0,4,1
2015,1,30,16,1,1,1.0,0,4,1
2015,1,30,17,1,1,1.0,0,4,1
2015,1,31,9,1,1,1.0,0,5,0
2015,1,31,10,1,1,1.0,0,5,0
2015,1,31,11,2,2,1.0,0,5,0
2015,1,31,12,1,1,1.0,0,5,0
2015,1,31,13,3,3,1.0,0,5,0
2015,1,31,14,1,1,1.0,0,5,0
2015,1,31,15,4,4,1.0,0,5,0
2015,1,31,16,2,2,1.0,0,5,0
2015,1,31,18,3,3,1.0,0,5,0
2015,1,31,19,1,1,1.0,0,5,0
2015,1,31,20,2,2,1.0,0,5,0
2015,1,31,22,1,1,1.0,0,5,0
2015,2,1,10,3,3,1.0,0,6,0
2015,2,1,12,1,1,1.0,0,6,0
2015,2,1,13,1,1,1.0,0,6,0
2015,2,1,14,3,3,1.0,0,6,0
2015,2,1,15,5,3,0.6,0,6,0
2015,2,1,16,4,4,1.0,0,6,0
2015,2,1,17,4,4,1.0,0,6,0
2015,2,1,18,4,4,1.0,0,6,0
2015,2,1,19,1,1,1.0,0,6,0
2015,2,1,22,1,1,1.0,0,6,0
2015,2,2,8,1,1,1.0,0,0,1
2015,2,2,12,1,1,1.0,0,0,1
2015,2,2,16,1,1,1.0,0,0,1
2015,2,2,18,1,1,1.0,0,0,1
2015,2,2,21,1,1,1.0,0,0,1
2015,2,3,6,1,1,1.0,0,1,1
2015,2,3,7,1,1,1.0,0,1,1
2015,2,3,8,2,2,1.0,0,1,1
2015,2,3,9,1,1,1.0,0,1,1
2015,2,3,11,1,1,1.0,0,1,1
2015,2,3,12,1,1,1.0,0,1,1
2015,2,3,13,1,1,1.0,0,1,1
2015,2,3,15,3,3,1.0,0,1,1
2015,2,3,17,2,2,1.0,0,1,1
2015,2,3,18,2,2,1.0,0,1,1
2015,2,3,20,2,2,1.0,0,1,1
2015,2,3,21,1,1,1.0,0,1,1
2015,2,3,22,1,1,1.0,0,1,1
2015,2,4,5,1,1,1.0,0,2,1
2015,2,4,6,2,2,1.0,0,2,1
2015,2,4,7,2,2,1.0,0,2,1
2015,2,4,8,2,2,1.0,0,2,1
2015,2,4,9,4,4,1.0,0,2,1
2015,2,4,14,2,2,1.0,0,2,1
2015,2,4,15,1,1,1.0,0,2,1
2015,2,4,17,3,3,1.0,0,2,1
2015,2,4,18,4,4,1.0,0,2,1
2015,2,4,19,2,2,1.0,0,2,1
2015,2,4,20,6,6,1.0,0,2,1
2015,2,4,21,2,2,1.0,0,2,1
2015,2,4,22,1,1,1.0,0,2,1
2015,2,5,7,3,3,1.0,0,3,1
2015,2,5,8,8,8,1.0,0,3,1
2015,2,5,9,3,3,1.0,0,3,1
2015,2,5,10,1,1,1.0,0,3,1
2015,2,5,11,1,1,1.0,0,3,1
2015,2,5,13,1,1,1.0,0,3,1
2015,2,5,15,6,6,1.0,0,3,1
2015,2,5,16,2,2,1.0,0,3,1
2015,2,5,17,1,1,1.0,0,3,1
2015,2,5,18,2,2,1.0,0,3,1
2015,2,5,19,4,4,1.0,0,3,1
2015,2,5,20,1,1,1.0,0,3,1
2015,2,5,23,1,1,1.0,0,3,1
2015,2,6,8,2,2,1.0,0,4,1
2015,2,6,9,3,3,1.0,0,4,1
2015,2,6,11,3,3,1.0,0,4,1
2015,2,6,13,1,1,1.0,0,4,1
2015,2,6,14,5,5,1.0,0,4,1
2015,2,6,15,3,3,1.0,0,4,1
2015,2,6,16,1,1,1.0,0,4,1
2015,2,6,17,6,6,1.0,0,4,1
2015,2,6,18,3,3,1.0,0,4,1
2015,2,6,19,1,1,1.0,0,4,1
2015,2,6,20,3,3,1.0,0,4,1
2015,2,6,22,1,1,1.0,0,4,1
2015,2,7,7,1,1,1.0,0,5,0
2015,2,7,8,2,2,1.0,0,5,0
2015,2,7,11,1,1,1.0,0,5,0
2015,2,7,12,1,1,1.0,0,5,0
2015,2,7,14,1,1,1.0,0,5,0
2015,2,7,16,1,1,1.0,0,5,0
2015,2,7,18,3,3,1.0,0,5,0
2015,2,7,19,2,2,1.0,0,5,0
2015,2,8,1,1,1,1.0,0,6,0
2015,2,8,9,2,2,1.0,0,6,0
2015,2,8,10,2,2,1.0,0,6,0
2015,2,8,11,4,4,1.0,0,6,0
2015,2,8,12,3,3,1.0,0,6,0
2015,2,8,13,4,4,1.0,0,6,0
2015,2,8,14,3,3,1.0,0,6,0
2015,2,8,15,4,4,1.0,0,6,0
2015,2,8,16,4,4,1.0,0,6,0
2015,2,8,17,3,3,1.0,0,6,0
2015,2,8,18,4,4,1.0,0,6,0
2015,2,8,19,1,1,1.0,0,6,0
2015,2,8,21,1,1,1.0,0,6,0
2015,2,8,23,1,1,1.0,0,6,0
2015,2,9,1,1,1,1.0,0,0,1
2015,2,9,7,2,2,1.0,0,0,1
2015,2,9,8,3,3,1.0,0,0,1
2015,2,9,9,1,1,1.0,0,0,1
2015,2,9,14,3,3,1.0,0,0,1
2015,2,9,15,1,1,1.0,0,0,1
2015,2,9,16,1,1,1.0,0,0,1
2015,2,9,19,3,3,1.0,0,0,1
2015,2,9,21,1,1,1.0,0,0,1
2015,2,10,7,1,1,1.0,0,1,1
2015,2,10,8,4,4,1.0,0,1,1
2015,2,10,9,1,1,1.0,0,1,1
2015,2,10,10,2,2,1.0,0,1,1
2015,2,10,12,1,1,1.0,0,1,1
2015,2,10,13,1,1,1.0,0,1,1
2015,2,10,14,3,3,1.0,0,1,1
2015,2,10,15,3,3,1.0,0,1,1
2015,2,10,16,4,4,1.0,0,1,1
2015,2,10,17,5,5,1.0,0,1,1
2015,2,10,18,6,6,1.0,0,1,1
2015,2,10,19,5,5,1.0,0,1,1
2015,2,10,20,3,3,1.0,0,1,1
2015,2,10,21,2,2,1.0,0,1,1
2015,2,11,5,1,1,1.0,0,2,1
2015,2,11,6,1,1,1.0,0,2,1
2015,2,11,7,1,1,1.0,0,2,1
2015,2,11,8,7,7,1.0,0,2,1
2015,2,11,9,4,4,1.0,0,2,1
2015,2,11,10,1,1,1.0,0,2,1
2015,2,11,11,2,2,1.0,0,2,1
2015,2,11,12,1,1,1.0,0,2,1
2015,2,11,13,3,3,1.0,0,2,1
2015,2,11,14,4,4,1.0,0,2,1
2015,2,11,15,4,4,1.0,0,2,1
2015,2,11,16,2,2,1.0,0,2,1
2015,2,11,17,5,5,1.0,0,2,1
2015,2,11,18,6,6,1.0,0,2,1
2015,2,11,19,3,3,1.0,0,2,1
2015,2,11,20,1,1,1.0,0,2,1
2015,2,11,21,1,1,1.0,0,2,1
2015,2,12,7,3,3,1.0,0,3,1
2015,2,12,8,3,3,1.0,0,3,1
2015,2,12,9,3,3,1.0,0,3,1
2015,2,12,11,4,4,1.0,0,3,1
2015,2,12,17,7,7,1.0,0,3,1
2015,2,12,18,2,2,1.0,0,3,1
2015,2,12,20,1,1,1.0,0,3,1
2015,2,12,21,1,1,1.0,0,3,1
2015,2,13,6,1,1,1.0,0,4,1
2015,2,13,7,3,3,1.0,0,4,1
2015,2,13,8,4,4,1.0,0,4,1
2015,2,13,9,3,3,1.0,0,4,1
2015,2,13,10,1,1,1.0,0,4,1
2015,2,13,13,1,1,1.0,0,4,1
2015,2,13,14,7,7,1.0,0,4,1
2015,2,13,15,5,5,1.0,0,4,1
2015,2,13,16,1,1,1.0,0,4,1
2015,2,13,17,2,2,1.0,0,4,1
2015,2,13,18,2,2,1.0,0,4,1
2015,2,13,19,1,1,1.0,0,4,1
2015,2,13,20,1,1,1.0,0,4,1
2015,2,14,8,1,1,1.0,0,5,0
2015,2,14,10,3,3,1.0,0,5,0
2015,2,14,11,3,3,1.0,0,5,0
2015,2,14,12,1,1,1.0,0,5,0
2015,2,14,13,1,1,1.0,0,5,0
2015,2,14,15,1,1,1.0,0,5,0
2015,2,14,20,1,1,1.0,0,5,0
2015,2,14,22,1,1,1.0,0,5,0
2015,2,15,12,1,1,1.0,0,6,0
2015,2,15,14,1,1,1.0,0,6,0
2015,2,15,17,2,2,1.0,0,6,0
2015,2,15,19,2,2,1.0,0,6,0
2015,2,16,9,1,1,1.0,1,0,0
2015,2,16,11,1,1,1.0,1,0,0
2015,2,16,12,1,1,1.0,1,0,0
2015,2,16,14,1,1,1.0,1,0,0
2015,2,16,15,1,1,1.0,1,0,0
2015,2,16,16,2,2,1.0,1,0,0
2015,2,16,18,2,2,1.0,1,0,0
2015,2,16,20,1,1,1.0,1,0,0
2015,2,17,8,1,1,1.0,0,1,1
2015,2,17,9,1,1,1.0,0,1,1
2015,2,17,10,2,2,1.0,0,1,1
2015,2,17,15,3,3,1.0,0,1,1
2015,2,17,16,1,1,1.0,0,1,1
2015,2,17,17,3,3,1.0,0,1,1
2015,2,17,18,3,3,1.0,0,1,1
2015,2,17,19,2,2,1.0,0,1,1
2015,2,17,20,2,2,1.0,0,1,1
2015,2,17,21,1,1,1.0,0,1,1
2015,2,18,6,1,1,1.0,0,2,1
2015,2,18,7,2,2,1.0,0,2,1
2015,2,18,11,2,2,1.0,0,2,1
2015,2,18,12,3,3,1.0,0,2,1
2015,2,18,13,5,5,1.0,0,2,1
2015,2,18,15,8,8,1.0,0,2,1
2015,2,18,16,3,3,1.0,0,2,1
2015,2,18,17,7,7,1.0,0,2,1
2015,2,18,18,3,3,1.0,0,2,1
2015,2,18,19,2,1,0.5,0,2,1
2015,2,18,21,1,1,1.0,0,2,1
2015,2,19,6,2,2,1.0,0,3,1
2015,2,19,7,2,2,1.0,0,3,1
2015,2,19,8,3,3,1.0,0,3,1
2015,2,19,9,4,4,1.0,0,3,1
2015,2,19,10,2,2,1.0,0,3,1
2015,2,19,12,2,2,1.0,0,3,1
2015,2,19,13,1,1,1.0,0,3,1
2015,2,19,14,1,1,1.0,0,3,1
2015,2,19,15,1,1,1.0,0,3,1
2015,2,19,16,2,2,1.0,0,3,1
2015,2,19,17,2,2,1.0,0,3,1
2015,2,19,18,3,3,1.0,0,3,1
2015,2,19,19,1,1,1.0,0,3,1
2015,2,19,20,4,4,1.0,0,3,1
2015,2,20,7,1,1,1.0,0,4,1
2015,2,20,8,3,3,1.0,0,4,1
2015,2,20,9,1,1,1.0,0,4,1
2015,2,20,10,1,1,1.0,0,4,1
2015,2,20,11,1,1,1.0,0,4,1
2015,2,20,12,1,1,1.0,0,4,1
2015,2,20,14,3,3,1.0,0,4,1
2015,2,20,16,4,4,1.0,0,4,1
