year,week,tempC,sunHour,precipMM,FeelsLikeC,humidity
2016,11,10.142857142857142,9.014285714285714,2.6714285714285713,4.857142857142857,72.14285714285714
2016,12,12.0,11.042857142857143,1.5857142857142856,4.857142857142857,72.57142857142857
2016,13,11.714285714285714,10.299999999999999,7.028571428571428,5.857142857142857,72.57142857142857
2016,14,7.428571428571429,9.414285714285713,6.5,0.0,71.42857142857143
2016,15,14.0,9.799999999999999,5.671428571428572,9.0,74.14285714285714
2016,16,17.0,10.014285714285714,4.642857142857143,11.857142857142858,71.85714285714286
2016,17,14.571428571428571,11.428571428571429,5.371428571428572,9.285714285714286,73.57142857142857
2016,18,12.857142857142858,9.62857142857143,7.585714285714286,8.0,88.71428571428571
2016,19,18.285714285714285,13.271428571428572,2.3000000000000003,13.142857142857142,71.57142857142857
2016,20,17.714285714285715,13.3,1.9857142857142858,13.0,73.14285714285714
2016,21,23.714285714285715,14.057142857142859,15.485714285714286,20.857142857142858,78.42857142857143
2016,22,23.285714285714285,12.457142857142857,10.171428571428573,20.142857142857142,84.85714285714286
2016,23,23.142857142857142,14.214285714285714,2.5857142857142854,18.571428571428573,66.28571428571429
2016,24,24.0,14.057142857142859,0.15714285714285717,19.285714285714285,69.28571428571429
2016,25,26.428571428571427,14.5,2.1714285714285717,23.142857142857142,68.42857142857143
2016,26,26.285714285714285,13.771428571428572,4.285714285714286,23.142857142857142,73.42857142857143
2016,27,27.428571428571427,13.014285714285714,10.6,25.571428571428573,77.85714285714286
2016,28,28.857142857142858,14.214285714285714,5.557142857142858,26.714285714285715,74.14285714285714
2016,29,28.142857142857142,12.400000000000002,2.5714285714285716,27.571428571428573,74.57142857142857
2016,30,28.0,13.271428571428572,16.385714285714286,26.714285714285715,78.28571428571429
2016,31,27.285714285714285,13.114285714285714,5.3999999999999995,25.142857142857142,71.57142857142857
2016,32,30.428571428571427,11.77142857142857,21.928571428571423,30.142857142857142,76.85714285714286
2016,33,29.857142857142858,10.714285714285714,5.1571428571428575,28.571428571428573,73.71428571428571
2016,34,29.142857142857142,11.428571428571427,2.885714285714286,26.0,65.85714285714286
2016,35,26.571428571428573,11.228571428571428,3.5428571428571423,24.285714285714285,69.57142857142857
2016,36,28.285714285714285,10.3,7.142857142857143,26.285714285714285,72.85714285714286
2016,37,26.142857142857142,11.599999999999998,1.0,21.714285714285715,68.57142857142857
2016,38,26.285714285714285,10.814285714285713,5.385714285714286,22.285714285714285,69.14285714285714
2016,39,19.0,7.342857142857142,4.214285714285714,16.285714285714285,78.28571428571429
2016,40,20.714285714285715,9.714285714285714,6.828571428571428,16.571428571428573,79.14285714285714
2016,41,18.428571428571427,10.814285714285715,0.0,12.714285714285714,67.85714285714286
2016,42,21.142857142857142,9.585714285714285,4.571428571428571,16.571428571428573,79.71428571428571
2016,43,13.428571428571429,7.957142857142856,4.171428571428572,7.428571428571429,71.85714285714286
2016,44,15.571428571428571,8.471428571428572,0.0,10.285714285714286,73.14285714285714
2016,45,13.142857142857142,8.228571428571428,0.6571428571428573,6.714285714285714,63.285714285714285
2016,46,13.285714285714286,7.028571428571429,6.128571428571429,8.0,73.28571428571429
2016,47,7.571428571428571,6.542857142857143,0.3428571428571429,1.2857142857142858,73.42857142857143
2016,48,10.142857142857142,6.985714285714287,9.485714285714284,4.857142857142857,78.14285714285714
2016,49,5.285714285714286,5.714285714285714,4.042857142857144,-0.7142857142857143,70.71428571428571
2016,50,3.0,5.928571428571429,8.385714285714284,-3.857142857142857,72.57142857142857
2016,51,4.571428571428571,7.700000000000001,2.6142857142857143,-2.2857142857142856,69.57142857142857
2016,52,6.5,6.349999999999999,4.316666666666667,-0.16666666666666666,76.5
2016,53,5.0,8.7,0.0,-2.0,66.66666666666667
2017,1,1.7142857142857142,6.228571428571428,3.5714285714285716,-5.142857142857143,74.85714285714286
2017,2,4.428571428571429,7.457142857142857,4.271428571428571,-2.0,78.57142857142857
2017,3,6.571428571428571,5.871428571428572,1.5857142857142856,2.142857142857143,85.57142857142857
2017,4,5.571428571428571,8.528571428571428,9.785714285714286,-1.4285714285714286,77.0
2017,5,3.142857142857143,8.128571428571428,0.5142857142857143,-4.428571428571429,62.285714285714285
2017,6,3.857142857142857,8.128571428571428,6.285714285714286,-2.857142857142857,85.85714285714286
2017,7,6.142857142857143,9.857142857142858,0.34285714285714286,-2.142857142857143,76.57142857142857
2017,8,11.285714285714286,10.185714285714285,1.2714285714285716,5.0,79.57142857142857
2017,9,7.0,9.957142857142857,1.1857142857142857,-0.8571428571428571,58.714285714285715
2017,10,4.857142857142857,9.057142857142857,4.242857142857143,-2.4285714285714284,69.85714285714286
2017,11,1.4285714285714286,7.799999999999999,12.4,-7.285714285714286,84.14285714285714
2017,12,7.285714285714286,9.714285714285714,1.5571428571428572,-0.42857142857142855,76.42857142857143
2017,13,9.571428571428571,8.428571428571429,12.999999999999998,3.2857142857142856,84.0
2017,14,11.857142857142858,9.042857142857143,8.914285714285715,5.714285714285714,79.28571428571429
2017,15,18.714285714285715,11.042857142857143,0.8285714285714285,12.857142857142858,72.14285714285714
2017,16,15.142857142857142,9.142857142857142,2.6857142857142855,10.285714285714286,77.0
2017,17,17.571428571428573,10.22857142857143,5.557142857142857,13.428571428571429,83.14285714285714
2017,18,15.571428571428571,11.571428571428571,7.942857142857143,11.428571428571429,78.28571428571429
2017,19,14.285714285714286,13.271428571428572,12.4,9.285714285714286,71.14285714285714
2017,20,21.857142857142858,14.042857142857144,1.2857142857142858,18.142857142857142,70.0
2017,21,18.714285714285715,12.142857142857142,9.042857142857143,15.428571428571429,83.42857142857143
2017,22,19.714285714285715,12.285714285714286,4.871428571428572,16.285714285714285,76.28571428571429
2017,23,21.714285714285715,13.042857142857143,3.028571428571429,17.857142857142858,75.71428571428571
2017,24,25.857142857142858,12.757142857142858,15.857142857142858,23.428571428571427,79.14285714285714
2017,25,26.428571428571427,14.214285714285714,23.057142857142857,24.857142857142858,75.85714285714286
2017,26,25.857142857142858,14.357142857142858,9.471428571428572,23.285714285714285,72.57142857142857
2017,27,26.714285714285715,14.200000000000001,7.557142857142857,23.571428571428573,72.28571428571429
2017,28,27.714285714285715,13.471428571428572,11.928571428571429,25.714285714285715,79.28571428571429
2017,29,31.857142857142858,14.042857142857144,7.757142857142857,30.0,65.14285714285714
2017,30,26.285714285714285,12.528571428571428,5.1571428571428575,23.714285714285715,62.714285714285715
2017,31,30.142857142857142,14.185714285714287,10.87142857142857,27.285714285714285,59.285714285714285
2017,32,27.571428571428573,10.628571428571428,4.3,25.571428571428573,61.57142857142857
2017,33,29.571428571428573,11.257142857142856,6.1000000000000005,27.857142857142858,63.857142857142854
2017,34,28.714285714285715,11.599999999999998,2.5714285714285716,26.142857142857142,51.714285714285715
2017,35,23.285714285714285,10.171428571428573,5.314285714285714,20.142857142857142,59.285714285714285
2017,36,24.857142857142858,10.87142857142857,4.685714285714286,21.142857142857142,59.42857142857143
2017,37,27.857142857142858,10.857142857142856,4.6000000000000005,24.857142857142858,64.57142857142857
2017,38,27.857142857142858,10.028571428571428,0.9428571428571428,25.142857142857142,64.14285714285714
2017,39,25.428571428571427,11.599999999999998,1.8285714285714287,22.571428571428573,61.142857142857146
2017,40,25.0,10.971428571428572,2.6142857142857143,22.714285714285715,64.0
2017,41,22.428571428571427,8.971428571428572,4.328571428571429,20.285714285714285,72.71428571428571
2017,42,21.571428571428573,10.5,0.34285714285714286,17.0,48.857142857142854
2017,43,19.142857142857142,7.228571428571429,15.485714285714286,17.0,68.42857142857143
2017,44,16.571428571428573,7.299999999999999,4.085714285714286,12.714285714285714,64.71428571428571
2017,45,9.714285714285714,8.0,2.085714285714286,4.857142857142857,57.57142857142857
2017,46,10.428571428571429,7.257142857142857,2.8285714285714283,5.142857142857143,60.857142857142854
2017,47,10.285714285714286,7.971428571428571,1.0,4.428571428571429,53.57142857142857
2017,48,11.142857142857142,7.957142857142857,0.08571428571428573,6.285714285714286,60.57142857142857
2017,49,6.857142857142857,6.214285714285714,4.085714285714285,2.2857142857142856,63.42857142857143
2017,50,2.0,5.414285714285714,1.7285714285714282,-4.857142857142857,67.14285714285714
2017,51,7.285714285714286,7.442857142857142,4.257142857142857,1.8571428571428572,71.0
2017,52,-2.375,7.5874999999999995,1.8875000000000002,-10.5,55.625
2018,1,-5.25,7.4,5.475,-14.25,68.25
2018,2,4.0,6.957142857142857,4.671428571428571,-2.857142857142857,77.42857142857143
2018,3,2.857142857142857,7.385714285714285,1.1857142857142855,-4.0,72.0
2018,4,6.285714285714286,9.0,3.9285714285714284,1.1428571428571428,66.85714285714286
2018,5,2.0,7.871428571428573,5.642857142857143,-5.142857142857143,59.57142857142857
2018,6,3.857142857142857,7.6428571428571415,17.428571428571427,-2.2857142857142856,73.57142857142857
2018,7,7.857142857142857,9.828571428571427,5.228571428571429,1.7142857142857142,69.71428571428571
2018,8,10.714285714285714,7.471428571428572,6.257142857142857,5.571428571428571,82.71428571428571
2018,9,9.857142857142858,9.028571428571428,11.6,3.7142857142857144,63.285714285714285
2018,10,4.714285714285714,9.171428571428573,7.728571428571429,-2.4285714285714284,69.0
2018,11,5.0,9.185714285714285,1.4857142857142858,-3.2857142857142856,62.142857142857146
2018,12,5.571428571428571,8.942857142857141,4.171428571428572,-1.2857142857142858,63.57142857142857
2018,13,11.142857142857142,9.742857142857144,0.7571428571428572,5.714285714285714,61.857142857142854
2018,14,7.714285714285714,9.028571428571428,1.2714285714285716,1.8571428571428572,61.0
2018,15,13.0,9.985714285714284,1.0857142857142856,7.428571428571429,56.42857142857143
2018,16,12.142857142857142,9.828571428571427,8.671428571428573,5.142857142857143,58.714285714285715
2018,17,15.428571428571429,10.328571428571427,4.628571428571428,12.0,67.14285714285714
2018,18,22.571428571428573,12.400000000000002,1.4428571428571428,18.0,52.857142857142854
2018,19,20.0,12.842857142857142,1.8000000000000003,16.142857142857142,63.857142857142854
2018,20,20.571428571428573,11.9,13.314285714285715,17.142857142857142,76.85714285714286
2018,21,25.0,13.014285714285714,4.428571428571429,21.857142857142858,61.142857142857146
2018,22,24.571428571428573,13.157142857142858,7.3428571428571425,21.285714285714285,73.0
2018,23,23.142857142857142,13.042857142857144,2.5,19.857142857142858,62.0
2018,24,25.857142857142858,13.62857142857143,1.742857142857143,22.857142857142858,55.57142857142857
2018,25,27.571428571428573,13.485714285714286,4.614285714285714,25.428571428571427,63.714285714285715
2018,26,29.714285714285715,13.185714285714287,5.457142857142856,27.714285714285715,59.57142857142857
2018,27,31.571428571428573,13.914285714285715,7.142857142857143,30.428571428571427,59.42857142857143
2018,28,30.714285714285715,14.057142857142859,5.471428571428571,28.428571428571427,55.57142857142857
2018,29,29.714285714285715,13.885714285714288,12.400000000000002,28.142857142857142,60.142857142857146
2018,30,30.0,13.742857142857142,16.671428571428574,28.571428571428573,67.28571428571429
2018,31,30.857142857142858,13.1,10.542857142857143,29.857142857142858,65.14285714285714
2018,32,32.0,12.700000000000001,13.928571428571429,31.142857142857142,62.42857142857143
2018,33,29.285714285714285,10.385714285714286,13.085714285714287,28.142857142857142,68.14285714285714
2018,34,27.714285714285715,10.914285714285715,1.9857142857142858,26.0,60.142857142857146
2018,35,30.428571428571427,10.328571428571427,1.9142857142857146,29.857142857142858,65.28571428571429
2018,36,28.142857142857142,9.571428571428571,9.6,27.714285714285715,68.14285714285714
2018,37,26.0,8.442857142857143,10.2,24.571428571428573,78.0
2018,38,24.714285714285715,9.242857142857144,6.957142857142856,23.285714285714285,69.0
2018,39,23.285714285714285,9.8,13.242857142857142,20.142857142857142,70.28571428571429
2018,40,25.142857142857142,9.771428571428572,4.571428571428571,22.714285714285715,72.28571428571429
2018,41,20.714285714285715,8.542857142857143,5.142857142857143,19.285714285714285,71.14285714285714
2018,42,14.857142857142858,9.957142857142857,1.9000000000000001,10.428571428571429,54.57142857142857
2018,43,12.857142857142858,9.0,6.8999999999999995,7.428571428571429,61.42857142857143
2018,44,17.142857142857142,7.542857142857143,7.885714285714285,12.428571428571429,63.857142857142854
2018,45,12.428571428571429,6.828571428571428,9.87142857142857,7.714285714285714,63.714285714285715
2018,46,6.857142857142857,6.085714285714286,15.728571428571428,1.8571428571428572,65.57142857142857
2018,47,6.285714285714286,6.800000000000002,10.742857142857144,0.42857142857142855,63.285714285714285
2018,48,8.142857142857142,4.814285714285715,8.014285714285714,3.4285714285714284,72.42857142857143
2018,49,4.571428571428571,6.957142857142857,0.07142857142857142,-0.8571428571428571,53.0
2018,50,6.714285714285714,5.671428571428571,5.885714285714286,1.7142857142857142,71.42857142857143
2018,51,7.571428571428571,7.442857142857142,9.585714285714285,2.4285714285714284,65.71428571428571
2018,52,7.285714285714286,6.428571428571428,6.442857142857144,2.142857142857143,67.42857142857143
2019,1,7.833333333333333,7.25,6.516666666666667,2.6666666666666665,68.5
2019,2,2.0,7.457142857142857,0.3857142857142858,-4.285714285714286,50.857142857142854
2019,3,2.5714285714285716,6.242857142857141,7.757142857142857,-3.7142857142857144,60.285714285714285
2019,4,2.2857142857142856,8.514285714285716,7.014285714285714,-5.857142857142857,58.857142857142854
2019,5,-0.2857142857142857,8.12857142857143,1.7428571428571427,-7.714285714285714,56.0
2019,6,7.714285714285714,9.2,4.2,1.0,67.28571428571429
2019,7,5.0,8.82857142857143,3.8285714285714283,-1.4285714285714286,63.42857142857143
2019,8,4.857142857142857,8.114285714285716,7.057142857142858,-1.2857142857142858,68.71428571428571
2019,9,2.7142857142857144,8.6,3.7714285714285714,-4.0,59.857142857142854
2019,10,1.8571428571428572,9.185714285714285,5.742857142857143,-5.285714285714286,67.71428571428571
2019,11,9.0,10.557142857142855,1.8,3.2857142857142856,59.142857142857146
2019,12,8.857142857142858,10.071428571428571,6.6000000000000005,2.857142857142857,52.857142857142854
2019,13,11.714285714285714,9.928571428571429,0.7285714285714285,5.857142857142857,55.142857142857146
