year,holidays,workday,tempC,precipMM,humidity,windspeedKmph,ausleihen1woche,endofwork,weekday,hour,weatherDesc2,month,predict,ausleihen,differenz_prozent
2015,1,0,-4,0.0,50,21,0,0,3,2,Clear,1,1.7821262,1,78.21261882781982
2015,1,0,-1,0.0,37,25,0,0,3,10,Sunny,1,2.8481646,3,5.0611813863118496
2015,1,0,0,0.0,36,24,0,0,3,11,Sunny,1,3.740585,3,24.686169624328613
2015,1,0,2,0.0,35,22,0,0,3,12,Sunny,1,3.7924762,2,89.62380886077881
2015,1,0,2,0.0,37,23,0,0,3,13,Sunny,1,4.325579,5,13.488416671752928
2015,1,0,2,0.0,39,24,0,0,3,14,Sunny,1,4.7247176,4,18.117940425872803
2015,1,0,2,0.0,41,25,0,0,3,15,Sunny,1,6.021807,2,201.09035968780518
2015,1,0,1,0.0,44,26,0,1,3,16,Sunny,1,4.519124,7,35.44108527047293
2015,1,0,1,0.0,47,26,0,1,3,17,Sunny,1,2.4818802,2,24.094009399414062
2015,1,0,0,0.0,59,23,0,0,3,22,Clear,1,1.4804934,1,48.0493426322937
2015,1,0,0,0.0,58,20,0,0,3,23,Clear,1,2.1751764,1,117.51763820648193
2015,0,1,2,0.0,64,22,0,0,4,8,Sunny,1,9.867991,4,146.69978618621826
2015,0,1,3,0.0,60,26,0,0,4,9,Sunny,1,6.0124135,5,20.24827003479004
2015,0,1,3,0.0,57,24,0,0,4,10,Sunny,1,3.9759834,6,33.733610312143966
2015,0,1,5,0.0,51,22,0,0,4,12,Sunny,1,4.1474886,2,107.37442970275879
2015,0,1,4,0.0,53,20,0,0,4,13,Sunny,1,4.9125605,8,38.59299421310425
2015,0,1,4,0.0,54,19,0,0,4,14,Sunny,1,6.3034587,11,42.69583008506081
2015,0,1,3,0.0,56,18,0,0,4,15,Sunny,1,7.383825,7,5.48321178981236
2015,0,1,2,0.0,59,16,0,1,4,16,Sunny,1,6.919431,6,15.323853492736816
2015,0,1,2,0.0,63,14,0,1,4,17,Sunny,1,10.033019,6,67.21698443094888
2015,0,1,1,0.0,66,12,0,1,4,18,Clear,1,5.494348,4,37.35870122909546
2015,0,0,2,0.0,69,16,0,0,5,8,Cloudy,1,2.9927647,1,199.2764711380005
2015,0,0,3,0.0,71,16,0,0,5,10,Cloudy,1,5.373806,2,168.69029998779297
2015,0,0,3,0.4,75,13,0,0,5,11,Light rain,1,5.3066235,10,46.93376541137695
2015,0,0,4,0.6,80,9,0,0,5,12,Light rain,1,5.5200787,6,7.99868901570638
2015,0,0,4,0.3,84,12,0,0,5,13,Light rain,1,5.2616763,2,163.083815574646
2015,0,0,5,0.5,94,16,0,1,5,16,Light rain,1,4.272448,3,42.414935429890946
2015,0,0,6,3.9,97,11,0,1,5,18,Heavy rain,1,1.8254197,1,82.54196643829346
2015,0,0,7,1.1,98,9,0,0,5,23,Moderate rain,1,3.1299284,1,212.99283504486084
2015,0,0,7,0.4,97,9,0,0,6,6,Light rain,1,1.8248067,1,82.48066902160645
2015,0,0,6,0.4,94,22,0,0,6,9,Light rain,1,3.1549993,1,215.49992561340332
2015,0,0,7,0.2,94,18,0,0,6,10,Light rain,1,4.1070704,3,36.90234820048015
2015,0,0,9,0.3,94,14,0,0,6,11,Light rain,1,5.284781,6,11.92031701405843
2015,0,0,10,0.4,95,11,0,0,6,12,Light rain,1,6.381135,8,20.235812664031982
2015,0,0,11,0.2,94,15,0,0,6,13,Light rain,1,5.9176784,2,195.88391780853271
2015,0,0,11,0.0,93,19,0,0,6,14,Partly cloudy,1,10.21568,6,70.2613353729248
2015,0,0,11,0.0,92,23,0,0,6,15,Partly cloudy,1,10.817785,2,440.8892631530762
2015,0,0,11,0.0,94,18,0,1,6,16,Partly cloudy,1,10.182172,8,27.27714776992798
2015,0,0,11,0.4,95,13,0,1,6,17,Light rain,1,2.2132764,4,44.66809034347534
2015,0,0,11,0.2,92,16,0,1,6,19,Light rain,1,1.3570155,1,35.70154905319214
2015,0,0,10,1.1,86,25,0,1,6,20,Moderate rain at times,1,3.3110003,1,231.10003471374512
2015,0,0,8,0.7,80,30,0,0,6,22,Moderate rain at times,1,1.6520509,1,65.20508527755737
2015,0,1,4,1.1,79,23,0,0,0,1,Patchy rain possible,1,1.0279107,1,2.7910709381103516
2015,0,1,0,0.0,70,24,0,0,0,6,Patchy snow possible,1,3.550453,5,28.990941047668457
2015,0,1,0,0.0,65,28,0,0,0,7,Patchy snow possible,1,5.013256,4,25.331401824951172
2015,0,1,0,0.0,61,32,0,0,0,8,Patchy moderate snow,1,10.124335,12,15.630539258321127
2015,0,1,0,0.0,57,36,0,0,0,9,Patchy moderate snow,1,4.4328527,4,10.821318626403809
2015,0,1,0,0.0,55,34,0,0,0,10,Patchy moderate snow,1,3.9671342,3,32.23780790964763
2015,0,1,0,0.0,53,31,0,0,0,11,Blizzard,1,3.926878,2,96.34389877319336
2015,0,1,0,0.0,51,29,0,0,0,12,Blizzard,1,3.4830253,4,12.924367189407349
2015,0,1,0,0.0,51,29,0,0,0,13,Blizzard,1,3.392122,1,239.21220302581787
2015,0,1,0,0.0,50,30,0,0,0,14,Blowing snow,1,3.8949776,2,94.7488784790039
2015,0,1,0,0.0,49,30,0,0,0,15,Blowing snow,1,6.6641455,8,16.698181629180908
2015,0,1,-2,0.0,50,27,0,1,0,16,Blowing snow,1,4.897614,3,63.25380007425944
2015,0,1,-3,0.0,51,24,0,1,0,17,Patchy snow possible,1,7.203362,12,39.971983432769775
2015,0,1,-4,0.0,52,21,0,1,0,18,Patchy snow possible,1,5.088057,11,53.74493598937988
2015,0,1,-5,0.0,50,22,0,1,0,19,Patchy snow possible,1,3.9860888,4,0.3477811813354492
2015,0,1,-5,0.0,47,23,0,1,0,20,Partly cloudy,1,3.3832672,1,238.32671642303467
2015,0,1,-6,0.0,45,24,0,0,0,21,Partly cloudy,1,1.9527029,2,2.364856004714966
2015,0,1,-6,0.0,42,10,0,0,1,4,Partly cloudy,1,1.6031772,2,19.841140508651733
2015,0,1,-6,0.0,53,6,0,0,1,7,Cloudy,1,4.6527934,7,33.53152275085449
2015,0,1,-7,0.1,61,7,0,0,1,8,Heavy snow,1,5.740964,4,43.52409839630127
2015,0,1,-7,0.1,70,8,0,0,1,9,Heavy snow,1,3.0277572,3,0.9252389272054037
2015,0,1,-6,0.1,70,8,0,0,1,10,Heavy snow,1,1.7425152,1,74.25152063369751
2015,0,1,-6,0.2,70,7,0,0,1,11,Heavy snow,1,1.7820424,3,40.59858719507854
2015,0,1,-5,0.3,71,7,0,0,1,12,Heavy snow,1,1.2814304,2,35.92848181724548
2015,0,1,-5,0.1,71,10,0,0,1,14,Heavy snow,1,2.3916926,1,139.16926383972168
2015,0,1,-5,0.1,73,11,0,1,1,16,Heavy snow,1,2.773033,4,30.674177408218384
2015,0,1,-5,0.1,74,10,0,1,1,17,Patchy heavy snow,1,6.9293394,7,1.009437016078404
2015,0,1,-6,0.2,75,10,0,1,1,18,Patchy heavy snow,1,5.1635494,3,72.11831410725912
2015,0,1,-6,0.1,80,12,0,1,1,19,Patchy heavy snow,1,3.3427176,4,16.432058811187744
2015,0,1,-7,0.0,85,14,0,1,1,20,Patchy snow possible,1,2.209808,1,120.98081111907959
2015,0,1,-8,0.0,90,16,0,0,1,21,Patchy snow possible,1,1.675885,3,44.13716793060303
2015,0,1,-8,0.0,77,21,0,0,2,7,Sunny,1,2.728212,2,36.410605907440186
2015,0,1,-7,0.0,71,28,0,0,2,8,Sunny,1,7.1754575,5,43.5091495513916
2015,0,1,-6,0.0,65,36,0,0,2,9,Sunny,1,3.1321566,2,56.60783052444458
2015,0,1,-6,0.0,62,34,0,0,2,10,Sunny,1,1.3856198,1,38.561975955963135
2015,0,1,-6,0.0,60,32,0,0,2,11,Patchy heavy snow,1,1.8801924,2,5.990380048751831
2015,0,1,-5,0.0,57,30,0,0,2,12,Patchy heavy snow,1,1.8269019,1,82.6901912689209
2015,0,1,-6,0.0,57,32,0,0,2,13,Patchy heavy snow,1,2.0245767,1,102.45766639709473
2015,0,1,-6,0.0,58,35,0,0,2,14,Blizzard,1,1.9341708,1,93.41708421707153
2015,0,1,-7,0.0,58,37,0,0,2,15,Blizzard,1,1.8181322,1,81.81321620941162
2015,0,1,-9,0.0,61,35,0,1,2,16,Blizzard,1,1.5906651,2,20.466744899749756
2015,0,1,-11,0.0,65,33,0,1,2,17,Patchy snow possible,1,3.7648013,5,24.703974723815918
2015,0,1,-12,0.0,68,30,0,1,2,18,Patchy snow possible,1,2.011068,1,101.10681056976318
2015,0,1,-14,0.0,72,27,0,0,2,21,Patchy snow possible,1,0.89424664,1,10.575336217880249
2015,0,1,-15,0.0,75,24,0,0,2,23,Clear,1,0.4035201,1,59.64798927307129
2015,0,1,-13,0.0,78,18,0,0,3,7,Sunny,1,1.8482146,4,53.7946343421936
2015,0,1,-12,0.0,76,22,0,0,3,8,Partly cloudy,1,5.350526,4,33.76314640045166
2015,0,1,-11,0.0,75,27,0,0,3,9,Partly cloudy,1,2.099778,1,109.97779369354248
2015,0,1,-9,0.0,70,21,3,0,3,11,Sunny,1,0.7854589,1,21.454107761383057
2015,0,1,-8,0.0,69,20,5,0,3,13,Sunny,1,1.1864778,2,40.6761109828949
2015,0,1,-8,0.0,70,20,4,0,3,14,Sunny,1,1.6304768,1,63.047683238983154
2015,0,1,-8,0.0,72,21,2,0,3,15,Sunny,1,2.9204552,2,46.02276086807251
2015,0,1,-9,0.0,75,19,7,1,3,16,Sunny,1,1.504421,3,49.852633476257324
2015,0,1,-10,0.0,78,17,2,1,3,17,Sunny,1,4.372731,5,12.545375823974608
2015,0,1,-11,0.0,82,15,0,1,3,18,Clear,1,2.9142346,3,2.858845392862956
2015,0,1,-11,0.0,80,15,0,1,3,19,Clear,1,1.1160537,1,11.605370044708252
2015,0,1,-11,0.0,78,16,0,1,3,20,Partly cloudy,1,1.8894,2,5.529999732971191
2015,0,1,-11,0.0,77,16,0,0,3,21,Partly cloudy,1,0.686817,1,31.31830096244812
2015,0,1,-6,0.1,81,22,0,0,4,7,Blizzard,1,2.4088736,1,140.88735580444336
2015,0,1,-5,0.2,82,26,4,0,4,8,Blizzard,1,3.2869463,1,228.69462966918945
2015,0,1,-2,0.3,71,26,0,0,4,11,Patchy heavy snow,1,1.8491431,1,84.91431474685669
2015,0,1,-1,0.4,65,24,2,0,4,12,Patchy heavy snow,1,1.746168,1,74.61680173873901
2015,0,1,-1,0.0,69,24,11,0,4,14,Patchy light snow,1,3.868034,3,28.934462865193684
2015,0,1,-3,0.0,72,22,6,1,4,16,Patchy light snow,1,4.061536,4,1.538395881652832
2015,0,1,-4,0.0,73,20,6,1,4,17,Patchy snow possible,1,5.664544,5,13.290882110595703
2015,0,1,-6,0.0,74,18,4,1,4,18,Patchy snow possible,1,3.7458897,4,6.352758407592773
2015,0,1,-6,0.0,75,19,0,1,4,19,Patchy snow possible,1,2.390707,1,139.0707015991211
2015,0,1,-6,0.0,75,20,0,1,4,20,Clear,1,2.5053241,2,25.26620626449585
2015,0,1,-6,0.0,75,21,0,0,4,21,Clear,1,1.9055502,1,90.55502414703369
2015,0,0,-10,0.0,80,21,0,0,5,4,Clear,1,-0.40545383,1,140.54538309574127
2015,0,0,-11,0.0,78,21,0,0,5,7,Sunny,1,-0.04957489,1,104.95748892426491
2015,0,0,-9,0.0,70,26,0,0,5,9,Sunny,1,1.8204446,3,39.31851387023926
2015,0,0,-9,0.0,68,23,2,0,5,10,Sunny,1,1.9358711,2,3.2064437866210938
2015,0,0,-8,0.0,66,20,10,0,5,11,Sunny,1,3.4974303,1,249.74303245544434
2015,0,0,-7,0.0,64,17,6,0,5,12,Sunny,1,3.4708855,2,73.54427576065063
2015,0,0,-7,0.0,65,18,2,0,5,13,Sunny,1,3.481298,2,74.06489849090576
2015,0,0,-7,0.0,65,18,0,0,5,14,Sunny,1,5.0705266,1,407.0526599884033
2015,0,0,-7,0.0,66,19,0,0,5,15,Sunny,1,5.905096,2,195.25480270385742
2015,0,0,-8,0.0,70,18,3,1,5,16,Sunny,1,4.6812434,2,134.06217098236084
2015,0,0,-10,0.0,78,15,1,1,5,18,Clear,1,-1.588224,1,258.82240533828735
2015,0,0,-10,0.0,77,16,0,1,5,19,Clear,1,1.354709,1,35.47090291976929
2015,0,0,-6,0.0,67,9,0,0,6,8,Sunny,1,0.29209578,1,70.79042196273804
2015,0,0,-4,0.0,59,11,3,0,6,10,Sunny,1,3.7948406,2,89.74202871322632
2015,0,0,-2,0.0,55,13,6,0,6,11,Sunny,1,4.3783903,1,337.8390312194824
2015,0,0,-1,0.0,51,14,8,0,6,12,Sunny,1,6.075604,2,203.780198097229
2015,0,0,-1,0.0,55,14,2,0,6,13,Sunny,1,5.5722585,6,7.129025459289551
2015,0,0,0,0.0,58,15,6,0,6,14,Sunny,1,7.707001,7,10.100017275129046
2015,0,0,1,0.0,61,15,2,0,6,15,Sunny,1,8.605648,3,186.8549346923828
2015,0,0,0,0.0,64,14,8,1,6,16,Sunny,1,8.220253,11,25.27042735706676
2015,0,0,-1,0.0,66,13,4,1,6,17,Sunny,1,4.5126333,5,9.747333526611328
2015,0,0,-1,0.0,69,12,0,1,6,18,Clear,1,2.2514372,1,125.14371871948242
2015,0,0,-1,0.0,71,13,1,1,6,19,Clear,1,3.2289674,2,61.44837141036987
2015,0,0,-1,0.0,72,14,1,1,6,20,Partly cloudy,1,1.0375323,1,3.753232955932617
2015,0,0,-1,0.0,74,14,1,0,6,22,Partly cloudy,1,0.9703249,1,2.967512607574463
2015,0,1,-2,0.0,76,12,0,0,0,0,Cloudy,1,1.0781162,1,7.811617851257324
2015,0,1,0,0.1,79,11,4,0,0,7,Freezing drizzle,1,5.1332364,5,2.6647281646728516
2015,0,1,0,0.4,83,13,12,0,0,8,Light rain,1,7.1822796,5,43.645591735839844
2015,0,1,1,0.5,86,15,4,0,0,9,Light rain,1,2.4769902,3,17.43365923563639
2015,0,1,2,1.3,92,6,2,0,0,11,Moderate rain,1,1.9228313,2,3.8584351539611816
2015,0,1,2,0.8,97,11,8,0,0,15,Light rain,1,3.0168774,1,201.68774127960205
2015,0,1,2,0.4,96,10,3,1,0,16,Light rain,1,2.5216637,1,152.16636657714844
2015,0,1,2,0.9,94,9,12,1,0,17,Moderate rain,1,5.2129607,5,4.259214401245117
2015,0,1,2,1.2,93,8,11,1,0,18,Moderate rain,1,4.63406,4,15.851497650146484
2015,0,1,2,0.6,92,11,4,1,0,19,Moderate rain,1,2.6942275,9,70.0641393661499
2015,0,1,2,0.1,91,14,1,1,0,20,Patchy light drizzle,1,4.2965164,1,329.6516418457031
2015,0,1,2,0.1,91,18,2,0,0,21,Patchy light drizzle,1,3.319429,4,17.01427698135376
2015,0,1,-5,0.0,82,18,0,0,1,6,Sunny,1,1.7534016,1,75.34016370773315
2015,0,1,-5,0.0,78,22,7,0,1,7,Sunny,1,4.5652986,1,356.5298557281494
2015,0,1,-5,0.0,73,26,4,0,1,8,Sunny,1,7.619165,6,26.986082394917805
2015,0,1,-5,0.0,69,29,3,0,1,9,Sunny,1,3.3978271,3,13.260904947916666
2015,0,1,-5,0.0,67,26,1,0,1,10,Sunny,1,1.6555408,1,65.55408239364624
2015,0,1,-5,0.0,62,18,2,0,1,12,Sunny,1,0.83757114,1,16.24288558959961
2015,0,1,-5,0.0,63,21,0,0,1,13,Sunny,1,1.2176012,4,69.55997049808502
2015,0,1,-5,0.0,63,23,1,0,1,14,Sunny,1,1.9228984,4,51.927539706230164
2015,0,1,-6,0.0,63,25,0,0,1,15,Sunny,1,2.7672167,5,44.65566635131836
2015,0,1,-6,0.0,66,20,4,1,1,16,Sunny,1,2.2119462,1,121.19462490081787
2015,0,1,-7,0.0,68,15,7,1,1,17,Sunny,1,7.0648236,6,17.747060457865395
2015,0,1,-8,0.0,71,10,3,1,1,18,Clear,1,5.1314006,7,26.694277354649138
2015,0,1,-8,0.0,67,13,4,1,1,19,Clear,1,1.9017016,3,36.609947681427
2015,0,1,-7,0.0,63,16,1,1,1,20,Partly cloudy,1,2.9179275,1,191.79275035858154
2015,0,1,-7,0.0,66,17,0,0,2,6,Overcast,1,1.9955192,2,0.22404193878173828
2015,0,1,-6,0.0,68,18,2,0,2,7,Overcast,1,4.0655394,4,1.638484001159668
2015,0,1,-5,0.0,69,19,5,0,2,8,Partly cloudy,1,8.933518,5,78.67036819458008
2015,0,1,-4,0.0,71,20,2,0,2,9,Partly cloudy,1,3.9207623,4,1.9809424877166748
2015,0,1,-2,0.0,67,16,2,0,2,11,Partly cloudy,1,2.7092392,2,35.46196222305298
2015,0,1,-1,0.0,65,14,1,0,2,12,Partly cloudy,1,3.1137576,4,22.156059741973877
2015,0,1,-1,0.0,65,13,1,0,2,14,Partly cloudy,1,4.0076275,2,100.38137435913086
2015,0,1,-1,0.0,66,12,1,0,2,15,Partly cloudy,1,6.4573045,2,222.86522388458252
2015,0,1,-1,0.0,68,12,2,1,2,16,Partly cloudy,1,5.174728,1,417.47279167175293
2015,0,1,-1,0.0,70,11,5,1,2,17,Sunny,1,10.998232,13,15.398216247558594
2015,0,1,-2,0.0,72,11,1,1,2,18,Clear,1,8.860147,10,11.39852523803711
2015,0,1,-2,0.0,73,12,0,1,2,19,Clear,1,3.9918122,3,33.060407638549805
2015,0,1,-2,0.0,74,13,0,1,2,20,Partly cloudy,1,3.9598076,2,97.99038171768188
2015,0,1,-3,0.0,75,10,4,0,3,7,Sunny,1,5.332386,5,6.647720336914062
2015,0,1,-3,0.0,73,11,4,0,3,8,Sunny,1,9.066378,8,13.329720497131348
2015,0,1,-3,0.0,70,12,1,0,3,9,Sunny,1,4.5365677,6,24.390538533528648
2015,0,1,-1,0.0,64,12,0,0,3,10,Sunny,1,3.5681152,1,256.8115234375
2015,0,1,1,0.0,54,14,0,0,3,12,Sunny,1,3.386821,2,69.34105157852173
2015,0,1,1,0.0,57,15,2,0,3,13,Sunny,1,3.9797416,5,20.405168533325195
2015,0,1,1,0.0,60,16,1,0,3,14,Patchy snow possible,1,4.863688,3,62.12293306986491
2015,0,1,0,0.0,63,17,2,0,3,15,Patchy snow possible,1,5.783923,6,3.601280848185221
2015,0,1,0,0.0,65,16,3,1,3,16,Patchy snow possible,1,4.406061,2,120.30305862426758
2015,0,1,-1,0.0,67,15,5,1,3,17,Sunny,1,8.819326,6,46.988773345947266
2015,0,1,-1,0.0,69,14,3,1,3,18,Clear,1,7.4911203,9,16.765329572889538
2015,0,1,-1,0.0,67,15,1,1,3,19,Clear,1,3.296468,6,45.05886634190877
2015,0,1,-1,0.0,63,18,1,0,3,21,Clear,1,2.9683745,2,48.41872453689575
2015,0,1,-1,0.0,62,18,0,0,3,22,Clear,1,2.3420966,3,21.93011442820231
2015,0,1,0,0.0,74,21,1,0,4,7,Sunny,1,4.815689,3,60.522969563802086
2015,0,1,0,0.0,69,25,1,0,4,8,Sunny,1,9.047548,9,0.5283143785264757
2015,0,1,1,0.0,64,29,0,0,4,9,Sunny,1,5.1729355,5,3.4587097167968746
2015,0,1,2,0.0,59,28,0,0,4,10,Sunny,1,3.6113346,3,20.377818743387856
2015,0,1,5,0.0,51,27,1,0,4,12,Partly cloudy,1,4.3802147,3,46.00715637207031
2015,0,1,4,0.0,52,30,0,0,4,13,Partly cloudy,1,4.273332,3,42.4444039662679
2015,0,1,3,0.0,54,33,3,0,4,14,Patchy light snow,1,5.517684,8,31.028950214385986
2015,0,1,2,0.0,55,36,0,0,4,15,Patchy light snow,1,6.5767713,6,9.612854321797688
2015,0,1,0,0.0,55,35,4,1,4,16,Patchy light snow,1,5.1428986,6,14.285024007161459
2015,0,1,-2,0.0,54,34,5,1,4,17,Sunny,1,8.350993,7,19.29990223475865
2015,0,1,-3,0.0,54,33,4,1,4,18,Clear,1,4.9170685,3,63.90228271484375
2015,0,1,-4,0.0,53,33,1,1,4,19,Clear,1,2.7114182,3,9.619394938151043
2015,0,1,-5,0.0,52,33,2,1,4,20,Clear,1,2.7851157,2,39.25578594207764
2015,0,1,-6,0.0,52,30,0,0,4,22,Clear,1,1.8567349,1,85.67348718643188
2015,0,0,-7,0.0,44,13,3,0,5,9,Sunny,1,2.830135,2,41.506755352020264
2015,0,0,-5,0.0,39,10,2,0,5,10,Sunny,1,3.8103657,3,27.012189229329426
2015,0,0,-4,0.0,33,8,1,0,5,11,Sunny,1,4.8645597,5,2.7088069915771484
2015,0,0,-2,0.0,28,6,2,0,5,12,Sunny,1,7.3333926,2,266.6696310043335
2015,0,0,-2,0.0,31,9,2,0,5,13,Sunny,1,6.757256,1,575.7256031036377
2015,0,0,-2,0.0,34,12,1,0,5,14,Sunny,1,8.71932,2,335.96601486206055
2015,0,0,-2,0.0,37,15,2,0,5,15,Sunny,1,9.93601,3,231.20034535725912
2015,0,0,-2,0.0,42,15,2,1,5,16,Sunny,1,9.12045,8,14.005625247955322
2015,0,0,-2,0.0,46,15,0,1,5,17,Sunny,1,5.437655,5,8.75309944152832
2015,0,0,-2,0.0,51,14,1,1,5,18,Clear,1,1.3418146,1,34.18146371841431
2015,0,0,-2,0.0,55,16,1,1,5,19,Clear,1,3.280656,1,228.0656099319458
2015,0,0,4,3.6,99,8,3,0,6,15,Heavy rain,1,5.058385,1,405.8384895324707
2015,0,0,3,0.0,92,19,1,1,6,20,Cloudy,1,2.1659153,1,116.59152507781982
2015,1,0,1,0.0,79,25,5,0,0,7,Sunny,1,2.1970844,1,119.70844268798828
2015,1,0,2,0.0,75,27,5,0,0,8,Patchy light snow,1,4.38216,2,119.1080093383789
2015,1,0,3,0.0,72,30,3,0,0,9,Patchy light snow,1,3.8888698,3,29.628992080688477
2015,1,0,3,0.0,69,28,0,0,0,10,Patchy light snow,1,3.59589,3,19.863001505533852
2015,1,0,4,0.0,67,26,2,0,0,11,Overcast,1,3.9877717,4,0.305706262588501
2015,1,0,4,0.0,64,24,0,0,0,12,Overcast,1,3.5890293,5,28.21941375732422
2015,1,0,4,0.0,66,24,0,0,0,13,Overcast,1,3.2643075,3,8.81024996439616
2015,1,0,4,0.0,67,24,0,0,0,14,Partly cloudy,1,5.0933485,7,27.237878526960102
2015,1,0,4,0.0,69,23,1,0,0,15,Partly cloudy,1,6.1187057,3,103.9568583170573
2015,1,0,3,0.0,73,21,1,1,0,16,Partly cloudy,1,4.981877,4,24.546921253204346
2015,1,0,2,0.0,76,19,5,1,0,17,Partly cloudy,1,4.4178205,4,10.44551134109497
2015,1,0,2,0.0,80,17,4,1,0,18,Partly cloudy,1,3.2669702,4,18.325746059417725
2015,1,0,1,0.0,80,17,9,1,0,19,Partly cloudy,1,4.445804,4,11.145102977752686
2015,1,0,1,0.0,81,17,1,1,0,20,Clear,1,3.636427,3,21.214230855305992
2015,1,0,1,0.0,81,18,4,0,0,21,Clear,1,3.3907125,1,239.07124996185303
2015,0,1,0,0.0,71,13,1,0,1,7,Sunny,1,5.3248477,3,77.49492327372232
2015,0,1,1,0.0,66,14,6,0,1,8,Sunny,1,10.916926,9,21.2991820441352
2015,0,1,2,0.0,62,15,3,0,1,9,Sunny,1,6.4843287,7,7.3667321886335095
2015,0,1,2,0.0,60,15,1,0,1,10,Sunny,1,3.4327404,4,14.181488752365112
2015,0,1,3,0.0,59,16,0,0,1,11,Partly cloudy,1,3.7804592,3,26.015305519104004
2015,0,1,4,0.0,58,16,1,0,1,12,Partly cloudy,1,4.298871,3,43.29570134480794
2015,0,1,4,0.0,60,16,4,0,1,13,Partly cloudy,1,4.7651486,4,19.128715991973877
2015,0,1,4,0.0,62,16,4,0,1,14,Patchy light snow,1,4.9530544,4,23.82636070251465
2015,0,1,3,0.0,64,15,5,0,1,15,Patchy light snow,1,6.8915257,7,1.5496322086879186
2015,0,1,2,0.0,66,14,1,1,1,16,Patchy light snow,1,5.2219276,3,74.06425476074219
2015,0,1,1,0.0,67,13,6,1,1,17,Patchy moderate snow,1,9.223104,8,15.288794040679932
2015,0,1,0,0.0,68,12,7,1,1,18,Patchy moderate snow,1,8.550831,9,4.9907684326171875
2015,0,1,0,0.0,68,14,3,1,1,19,Patchy moderate snow,1,5.311411,4,32.7852725982666
2015,0,1,0,0.0,67,16,1,1,1,20,Clear,1,3.6923373,3,23.07790915171305
2015,0,1,-1,0.0,66,17,0,0,1,21,Clear,1,2.3787277,2,18.936383724212646
2015,0,1,-1,0.0,65,13,0,0,2,1,Clear,1,1.6446749,1,64.46748971939087
2015,0,1,-2,0.0,51,11,4,0,2,7,Sunny,1,5.66911,2,183.455491065979
2015,0,1,-2,0.0,45,11,5,0,2,8,Cloudy,1,10.966321,13,15.643684680645281
2015,0,1,-2,0.0,40,11,4,0,2,9,Cloudy,1,6.3328433,9,29.635074403550888
2015,0,1,-1,0.0,37,9,0,0,2,10,Cloudy,1,3.3197746,2,65.98873138427734
2015,0,1,0,0.0,35,7,2,0,2,11,Overcast,1,2.9671993,1,196.71993255615234
2015,0,1,1,0.0,33,5,4,0,2,12,Overcast,1,3.2325597,3,7.751989364624023
2015,0,1,1,0.0,35,4,0,0,2,13,Overcast,1,2.7098153,2,35.49076318740845
2015,0,1,1,0.0,36,3,2,0,2,14,Cloudy,1,5.08274,4,27.068495750427246
2015,0,1,1,0.0,38,2,2,0,2,15,Cloudy,1,7.214707,5,44.294137954711914
2015,0,1,1,0.0,41,2,1,1,2,16,Cloudy,1,5.795414,3,93.18046569824219
2015,0,1,0,0.0,45,2,13,1,2,17,Light snow,1,8.001287,7,14.304106576102122
2015,0,1,0,0.0,48,3,10,1,2,18,Light snow,1,6.8327675,4,70.81918716430664
2015,0,1,0,0.0,53,4,3,1,2,19,Light snow,1,4.9490414,5,1.0191726684570312
2015,0,1,-1,0.1,58,6,2,1,2,20,Moderate snow,1,4.625537,2,131.27684593200684
2015,0,1,-1,0.1,62,8,0,0,2,21,Moderate snow,1,2.5483015,1,154.83014583587646
2015,0,1,-1,0.0,66,7,0,0,2,22,Moderate snow,1,2.2410302,1,124.1030216217041
2015,0,1,-1,0.0,62,6,0,0,3,5,Cloudy,1,1.1774,1,17.739999294281006
2015,0,1,-1,0.0,62,5,0,0,3,6,Cloudy,1,3.2221227,3,7.404088973999023
2015,0,1,-1,0.0,62,8,5,0,3,7,Cloudy,1,6.304533,6,5.075550079345703
2015,0,1,0,0.0,63,10,8,0,3,8,Overcast,1,9.950853,9,10.565037197536892
2015,0,1,0,0.0,64,12,6,0,3,9,Overcast,1,5.2820244,4,32.05060958862305
2015,0,1,1,0.0,64,12,1,0,3,10,Overcast,1,3.752845,4,6.178873777389526
2015,0,1,2,0.0,64,12,0,0,3,11,Partly cloudy,1,4.3404016,3,44.68005498250325
2015,0,1,3,0.0,65,13,2,0,3,12,Partly cloudy,1,5.0442142,2,152.21071243286133
2015,0,1,3,0.0,66,12,5,0,3,13,Partly cloudy,1,5.095993,3,69.86643473307291
2015,0,1,3,0.0,67,11,3,0,3,14,Cloudy,1,5.1333075,4,28.33268642425537
2015,0,1,3,0.0,68,10,6,0,3,15,Cloudy,1,7.759933,2,287.99664974212646
2015,0,1,2,0.0,70,12,2,1,3,16,Cloudy,1,5.636887,5,12.737741470336914
2015,0,1,1,0.0,72,14,6,1,3,17,Sunny,1,9.835391,8,22.94238805770874
2015,0,1,0,0.0,74,16,9,1,3,18,Clear,1,7.994598,2,299.72989559173584
2015,0,1,0,0.0,73,18,6,1,3,19,Clear,1,3.6138957,3,20.46318848927816
2015,0,1,-1,0.0,73,20,0,1,3,20,Clear,1,3.9696612,3,32.32204119364421
2015,0,1,-1,0.0,72,23,2,0,3,21,Clear,1,2.9759293,1,197.59292602539062
2015,0,1,-1,0.0,70,18,0,0,3,23,Clear,1,1.7623562,2,11.882191896438599
2015,0,1,0,0.0,72,10,0,0,4,5,Clear,1,1.3340704,3,55.53098519643148
